TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT4G28540,CKL6,NA,NM_118996,828972,3702.AT4G28540.1,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",-0.764191261,0.103571678,-0.748320945,0.867762939,0.015870316,-0.851892623,0.764191261,-0.103571678,0.748320945,-0.867762939,-0.015870316,0.851892623
AT4G28570,NA,NA,NM_001341924,828975,NA,"GO:0003824, GO:0005622, GO:0008152, GO:0016491, GO:0044464",0.048784324,0.154113471,0.005941453,0.105329147,-0.042842871,-0.148172018,-0.048784324,-0.154113471,-0.005941453,-0.105329147,0.042842871,0.148172018
AT4G28600,NPGR2,"encodes a calmodulin-binding protein that is expressed in pollen, suspension culture cells, flowers, and fruits.",NM_001341925,828978,3702.AT4G28600.1,NA,-0.271417403,-0.334378741,-0.384145525,-0.062961339,-0.112728122,-0.049766784,0.271417403,0.334378741,0.384145525,0.062961339,0.112728122,0.049766784
AT4G28610,AtPHR1,Similar to phosphate starvation response gene from Chlamydomonas. Weakly responsive to phosphate starvation. Acts upstream of PHO2 in phosphate signaling.,NM_119003,828979,NA,,0.632207452,0.12017272,0.687136112,-0.512034732,0.05492866,0.566963392,-0.632207452,-0.12017272,-0.687136112,0.512034732,-0.05492866,-0.566963392
AT4G28706,NA,NA,NM_001203934,828990,NA,"GO:0003824, GO:0005975, GO:0005996, GO:0006139, GO:0008152, GO:0016301, GO:0016740, GO:0019200, GO:0019201, GO:0044238",1.46722697,-0.015901234,1.46908129,-1.483128204,0.00185432,1.484982524,-1.46722697,0.015901234,-1.46908129,1.483128204,-0.00185432,-1.484982524
AT4G28710,ATXIH,member of Myosin-like proteins,NM_119015,828991,3702.AT4G28710.1,"GO:0000910, GO:0003774, GO:0005198, GO:0005200, GO:0005488, GO:0005515, GO:0005622, GO:0005856, GO:0005886, GO:0006810, GO:0006886, GO:0006928, GO:0007049, GO:0007067, GO:0007154, GO:0007165, GO:0009987, GO:0015031, GO:0015629, GO:0016043, GO:0016192, GO:0030054, GO:0030234, GO:0032502, GO:0032989, GO:0035556, GO:0003824, GO:0008152, GO:0016020, GO:0016462, GO:0016787, GO:0044464, GO:0050790, GO:0051179, GO:0065007, GO:0065009",-0.231571245,0.431026366,-0.335331732,0.662597611,-0.103760487,-0.766358098,0.231571245,-0.431026366,0.335331732,-0.662597611,0.103760487,0.766358098
AT4G28730,GrxC5,NA,NM_001341931,828994,NA,"GO:0003824, GO:0006790, GO:0008152, GO:0016491",1.899160327,0.021911363,1.774834732,-1.877248964,-0.124325595,1.752923369,-1.899160327,-0.021911363,-1.774834732,1.877248964,0.124325595,-1.752923369
AT4G28755,NA,NA,NA,NA,NA,,7.181722224,-0.58544262,8.760000069,-7.767164843,1.578277845,9.345442688,-7.181722224,0.58544262,-8.760000069,7.767164843,-1.578277845,-9.345442688
AT4G28770,NA,NA,NM_001203935,828998,NA,NA,-0.700282408,0.160576429,-0.800630027,0.860858837,-0.100347619,-0.961206455,0.700282408,-0.160576429,0.800630027,-0.860858837,0.100347619,0.961206455
AT4G28780,NA,NA,NM_119022,828999,NA,NA,10.87169308,-0.194061361,10.78806865,-11.06575444,-0.083624428,10.98213002,-10.87169308,0.194061361,-10.78806865,11.06575444,0.083624428,-10.98213002
AT4G28860,ckl4,NA,NM_001084996,829007,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009653, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0032989, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0051179, GO:0065007, GO:0071840",0.091619147,0.227884192,0.109100792,0.136265045,0.017481645,-0.1187834,-0.091619147,-0.227884192,-0.109100792,-0.136265045,-0.017481645,0.1187834
AT4G28980,CAK1AT,"Encodes a CDK-activating kinase that regulates root initial cell differentiation.  Phosphorylates CDKD2 and CDKD3, but not CDKD1. Controls CDK activities and basal transcription.",NM_001341955,829019,3702.AT4G28980.1,"GO:0003824, GO:0004672, GO:0004715, GO:0005975, GO:0005976, GO:0005977, GO:0006464, GO:0006468, GO:0007049, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0044238",-0.272577887,-0.108128769,-0.196081871,0.164449118,0.076496016,-0.087953102,0.272577887,0.108128769,0.196081871,-0.164449118,-0.076496016,0.087953102
AT4G29030,NA,NA,NM_119047,829024,NA,NA,7.839686151,0.104526497,7.96187785,-7.735159654,0.122191699,7.857351353,-7.839686151,-0.104526497,-7.96187785,7.735159654,-0.122191699,-7.857351353
AT4G29070,NA,NA,NM_001036667,829028,NA,NA,1.869292814,-0.444894598,2.235278626,-2.314187412,0.365985812,2.680173224,-1.869292814,0.444894598,-2.235278626,2.314187412,-0.365985812,-2.680173224
AT4G29080,IAA27,phytochrome-associated protein 2 (PAP2),NM_119052,829029,3702.AT4G29080.1,NA,-1.326499886,0.308801821,-0.956718812,1.635301707,0.369781074,-1.265520633,1.326499886,-0.308801821,0.956718812,-1.635301707,-0.369781074,1.265520633
AT4G29100,NA,NA,NM_001341958,829031,NA,"GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-0.93710276,-0.083385394,-0.818464113,0.853717367,0.118638647,-0.73507872,0.93710276,0.083385394,0.818464113,-0.853717367,-0.118638647,0.73507872
AT4G29120,NA,NA,NM_119056,829033,NA,"GO:0003824, GO:0006520, GO:0008152, GO:0008652, GO:0009063, GO:0016491, GO:0044238",0.358275538,-0.305171671,0.40154195,-0.663447209,0.043266412,0.706713621,-0.358275538,0.305171671,-0.40154195,0.663447209,-0.043266412,-0.706713621
AT4G29190,AtC3H49,NA,NM_119063,829040,NA,NA,1.141547115,1.289130224,1.842712734,0.147583109,0.701165619,0.553582511,-1.141547115,-1.289130224,-1.842712734,-0.147583109,-0.701165619,-0.553582511
AT4G29210,GGT3,"The gene encodes a gamma-glutamyltransferase (AKA gamma-glutamyl transpeptidase, EC 2.3.2.2) that is located in the vacuole and is most active in roots. The encoded enzyme is involved in the initial degradation of glutathione conjugates in this cell compartment. It is also induced by xenobiotics and contributes to xenobiotics metabolism.  Note that conflicting nomenclature exists in the literature: At4g29210 is named as GGT3 in Plant J. 2007 Mar 49(5):878-88;  At4g29210 is named as GGT4 and At1g69820 as GGT3 in Plant Physiol. 2007 Aug 144(4):1715-32.",NM_119065,829042,3702.AT1G69820.1,"GO:0003824, GO:0006464, GO:0006508, GO:0006520, GO:0008152, GO:0008233, GO:0016740, GO:0016746, GO:0016787, GO:0019538, GO:0044238",-0.381622326,0.50649394,-0.395300741,0.888116266,-0.013678415,-0.901794681,0.381622326,-0.50649394,0.395300741,-0.888116266,0.013678415,0.901794681
AT4G29330,DER1,NA,NM_001341965,829054,3702.AT4G29330.1,GO:0004872,-0.43932614,-0.403868915,-0.625106783,0.035457224,-0.185780643,-0.221237868,0.43932614,0.403868915,0.625106783,-0.035457224,0.185780643,0.221237868
AT4G29360,NA,NA,NM_001341966,829057,NA,"GO:0003824, GO:0004553, GO:0005488, GO:0005886, GO:0008152, GO:0016020, GO:0016787, GO:0030246, GO:0044464",0.557487877,0.006669138,0.538233376,-0.550818739,-0.019254501,0.531564238,-0.557487877,-0.006669138,-0.538233376,0.550818739,0.019254501,-0.531564238
AT4G29380,AtVPS15,NA,NM_001341967,829059,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005635, GO:0005737, GO:0005768, GO:0005829, GO:0006464, GO:0006468, GO:0006605, GO:0006796, GO:0006810, GO:0006886, GO:0006950, GO:0006996, GO:0007154, GO:0008104, GO:0008152, GO:0009056, GO:0009605, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0016301, GO:0016740, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050896, GO:0051179, GO:0071840",-0.038032782,0.249305573,-0.051300616,0.287338355,-0.013267833,-0.300606188,0.038032782,-0.249305573,0.051300616,-0.287338355,0.013267833,0.300606188
AT4G29490,NA,NA,NM_119094,829070,NA,"GO:0003676, GO:0003677, GO:0003700, GO:0003824, GO:0005488, GO:0006412, GO:0006464, GO:0006508, GO:0008152, GO:0008233, GO:0008237, GO:0016787, GO:0019538, GO:0044238, GO:0001071",-0.101899911,0.036837114,-0.159311272,0.138737025,-0.057411361,-0.196148386,0.101899911,-0.036837114,0.159311272,-0.138737025,0.057411361,0.196148386
AT4G29510,ATPRMT11,Has arginine N-methyltransferase activity. Modifies AtMBD7.,NM_119096,829072,3702.AT4G29510.1,"GO:0003824, GO:0005622, GO:0005737, GO:0005829, GO:0006139, GO:0006325, GO:0006351, GO:0006464, GO:0006479, GO:0006807, GO:0006996, GO:0008152, GO:0008168, GO:0009058, GO:0009987, GO:0016043, GO:0016070, GO:0016740, GO:0019219, GO:0019538, GO:0044238, GO:0044464, GO:0050789, GO:0065007, GO:0071840",-0.26501388,-0.174749446,-0.321921249,0.090264434,-0.056907369,-0.147171803,0.26501388,0.174749446,0.321921249,-0.090264434,0.056907369,0.147171803
AT4G29520,NA,NA,NM_119097,829073,NA,NA,-0.704751033,-0.387473083,-0.845690525,0.31727795,-0.140939491,-0.458217441,0.704751033,0.387473083,0.845690525,-0.31727795,0.140939491,0.458217441
AT4G29680,NA,NA,NM_119113,829089,NA,NA,-0.722343576,-0.156285749,-0.863580355,0.566057827,-0.141236779,-0.707294606,0.722343576,0.156285749,0.863580355,-0.566057827,0.141236779,0.707294606
AT4G29700,NA,NA,NM_119115,829091,NA,"GO:0003824, GO:0006139, GO:0008152, GO:0016462, GO:0016787, GO:0016788, GO:0016791, GO:0019204, GO:0044238, NA",-1.415564144,0.529719256,-1.414675058,1.9452834,0.000889086,-1.944394314,1.415564144,-0.529719256,1.414675058,-1.9452834,-0.000889086,1.944394314
AT4G29720,ATPAO5,NA,NM_119117,829093,3702.AT4G29720.1,"GO:0003676, GO:0003824, GO:0005488, GO:0006091, GO:0006139, GO:0006520, GO:0006778, GO:0008152, GO:0008168, GO:0009008, GO:0009987, GO:0016491, GO:0016740, GO:0022904, GO:0044238, GO:0006807",-0.692739833,-0.489176356,-0.473354021,0.203563478,0.219385812,0.015822334,0.692739833,0.489176356,0.473354021,-0.203563478,-0.219385812,-0.015822334
AT4G29790,NA,NA,NM_119125,829101,NA,NA,-0.18917984,-0.147795776,-0.349856658,0.041384064,-0.160676818,-0.202060882,0.18917984,0.147795776,0.349856658,-0.041384064,0.160676818,0.202060882
AT4G29810,ATMKK2,"encodes a MAP kinase kinase 2 that regulates MPK6 and MPK4 in response to cold and salt stresses. Co-expression with MEKK1 in protoplasts activated MKK2 activity, suggesting that MEKK1 may be a regulator of MKK2.",NM_001036674,829103,3702.AT4G29810.2,"GO:0003824, GO:0004672, GO:0005622, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006915, GO:0006950, GO:0007049, GO:0007154, GO:0007165, GO:0008152, GO:0008219, GO:0009987, GO:0016265, GO:0016301, GO:0016740, GO:0019220, GO:0019538, GO:0035556, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0050896, GO:0051726, GO:0065007, GO:0065009, GO:0032502",0.596973448,0.332492256,0.712240475,-0.264481192,0.115267027,0.379748219,-0.596973448,-0.332492256,-0.712240475,0.264481192,-0.115267027,-0.379748219
AT4G29830,SKI8,"The protein is composed of repeats of WD motif which is involved in protein complex formation. The gene is involved in flower timing and flower development. This gene is predicted to encode a protein with a DWD motif. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase.  Loss of gene function leads to a redistribution of H3K4me3 and K3K36me2 modifications within genes but not a change in the overall abundance of these modifications within chromatin.",NM_119129,829105,3702.AT4G29830.1,NA,0.030958907,-0.035895118,0.050447645,-0.066854025,0.019488739,0.086342764,-0.030958907,0.035895118,-0.050447645,0.066854025,-0.019488739,-0.086342764
AT4G29870,NA,NA,NM_119133,829109,NA,NA,-0.209928253,0.118630449,-0.133927721,0.328558702,0.076000533,-0.252558169,0.209928253,-0.118630449,0.133927721,-0.328558702,-0.076000533,0.252558169
AT4G29890,NA,NA,NM_119135,829111,NA,"GO:0003824, GO:0016491, GO:0008152",1.173418625,-0.035749567,1.276441658,-1.209168192,0.103023033,1.312191224,-1.173418625,0.035749567,-1.276441658,1.209168192,-0.103023033,-1.312191224
AT4G29905,NA,NA,NM_148384,829113,NA,NA,-1.003509444,0.131213329,-0.796581128,1.134722773,0.206928316,-0.927794457,1.003509444,-0.131213329,0.796581128,-1.134722773,-0.206928316,0.927794457
AT4G29940,PRHA,"Homeodomain protein (PRHA). Expression of the gene differs in various vegetative and floral plant tissues and is positively influenced by the phytohormone auxin. It is often associated with regions of developing vascular tissue. The prha promoter is highly responsive to the synthetic auxin, naphthalene acetic acid, in transient assays using tobacco protoplasts. The PRHA protein has the capacity to bind to TAATTG core sequence elements but requires additional adjacent bases for high-affinity binding.",NM_001203938,829117,3702.AT4G29940.1,NA,0.234227994,-0.005831618,0.116460028,-0.240059612,-0.117767966,0.122291646,-0.234227994,0.005831618,-0.116460028,0.240059612,0.117767966,-0.122291646
AT4G29960,NA,NA,NM_119142,829119,NA,NA,-0.06690935,0.114487608,-0.101174834,0.181396957,-0.034265484,-0.215662442,0.06690935,-0.114487608,0.101174834,-0.181396957,0.034265484,0.215662442
AT4G30150,NA,NA,NM_001341998,829138,NA,NA,-0.568624852,-0.136079156,-0.617808141,0.432545696,-0.049183289,-0.481728986,0.568624852,0.136079156,0.617808141,-0.432545696,0.049183289,0.481728986
AT4G30220,RUXF,NA,NM_001203943,829145,3702.AT4G30220.2,"GO:0000375, GO:0000398, GO:0003676, GO:0003723, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006397, GO:0006807, GO:0008152, GO:0008380, GO:0009987, GO:0016070, GO:0030529, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464",0.229875643,-0.105985217,0.22797895,-0.33586086,-0.001896693,0.333964167,-0.229875643,0.105985217,-0.22797895,0.33586086,0.001896693,-0.333964167
AT4G30260,YIP4b,NA,NM_001342003,829149,NA,"GO:0006810, GO:0006886, GO:0015031, GO:0016192, GO:0051179",0.151875499,-0.002973396,0.223956513,-0.154848895,0.072081014,0.226929909,-0.151875499,0.002973396,-0.223956513,0.154848895,-0.072081014,-0.226929909
AT4G30290,ATXTH19,"Encodes a xyloglucan endotransglucosylase/hydrolase with only only the endotransglucosylase (XET; EC   2.4.1.207) activity towards xyloglucan and non-detectable endohydrolytic (XEH; EC 3.2.1.151) activity. Expressed throughout both the main and the lateral root, with intensive expression at the dividing and elongating regions. Is expressed in lateral root primordia but expression ceases after lateral root begins to grow.",NM_119175,829152,3702.AT4G30290.1,NA,-2.540577577,-0.522451255,-2.76925029,2.018126323,-0.228672712,-2.246799035,2.540577577,0.522451255,2.76925029,-2.018126323,0.228672712,2.246799035
AT4G30350,SMXL2,NA,NM_119181,829158,NA,NA,-0.499904556,-0.133475338,-0.456346282,0.366429217,0.043558274,-0.322870943,0.499904556,0.133475338,0.456346282,-0.366429217,-0.043558274,0.322870943
AT4G30470,NA,NA,NM_119193,829170,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0005977, GO:0006629, GO:0008152, GO:0008202, GO:0008203, GO:0016491, GO:0016829, GO:0016836, GO:0016853, GO:0016854, GO:0044238",0.508136117,-0.092200756,0.155801124,-0.600336872,-0.352334993,0.24800188,-0.508136117,0.092200756,-0.155801124,0.600336872,0.352334993,-0.24800188
AT4G30480,AtTPR1,NA,NM_001036679,829171,NA,"GO:0006457, GO:0006950, GO:0008152, GO:0019538, GO:0044238, GO:0050896",0.212664017,0.145052432,0.215462562,-0.067611585,0.002798545,0.07041013,-0.212664017,-0.145052432,-0.215462562,0.067611585,-0.002798545,-0.07041013
AT4G30550,GGP3,NA,NM_119201,829178,3702.AT4G30550.1,"GO:0003824, GO:0006139, GO:0006144, GO:0006520, GO:0008152, GO:0008652, GO:0016740, GO:0016757, GO:0044238",-0.211476655,0.075114023,-0.180582818,0.286590678,0.030893837,-0.255696841,0.211476655,-0.075114023,0.180582818,-0.286590678,-0.030893837,0.255696841
AT4G30620,NA,NA,NM_119208,829185,NA,NA,2.542136797,0.124984949,2.527777201,-2.417151848,-0.014359597,2.402792251,-2.542136797,-0.124984949,-2.527777201,2.417151848,0.014359597,-2.402792251
AT4G30750,NA,NA,NM_119221,829198,NA,,0.199572086,0.182401182,0.416911685,-0.017170904,0.2173396,0.234510503,-0.199572086,-0.182401182,-0.416911685,0.017170904,-0.2173396,-0.234510503
AT4G30790,NA,NA,NM_119225,829202,NA,"GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006950, GO:0006996, GO:0007154, GO:0008152, GO:0009056, GO:0009605, GO:0009987, GO:0016020, GO:0016043, GO:0019220, GO:0019538, GO:0032991, GO:0043234, GO:0044085, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0065007, GO:0071840",0.347204783,-0.000883743,0.359917627,-0.348088526,0.012712844,0.36080137,-0.347204783,0.000883743,-0.359917627,0.348088526,-0.012712844,-0.36080137
AT4G30825,NA,NA,NM_119229,829206,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005634, GO:0005654, GO:0006139, GO:0006259, GO:0006281, GO:0006351, GO:0006357, GO:0006366, GO:0006464, GO:0006468, GO:0006796, GO:0006807, GO:0006950, GO:0007049, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0016301, GO:0016740, GO:0019219, GO:0019220, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0050896, GO:0051726, GO:0065007, GO:0065009",2.168987293,-0.390880819,1.99841784,-2.559868112,-0.170569453,2.389298659,-2.168987293,0.390880819,-1.99841784,2.559868112,0.170569453,-2.389298659
AT4G30910,NA,NA,NM_001342046,829215,NA,NA,0.336132541,0.266796406,0.394561947,-0.069336135,0.058429406,0.127765541,-0.336132541,-0.266796406,-0.394561947,0.069336135,-0.058429406,-0.127765541
AT4G30930,NFD1,Encodes a ribosomal RPL21M protein that is localized to the mitochondrion and is involved in karyogamy during female gametophyte development and fertilization. Mutants display defects in both male and female gametophyte development (i.e.collapsed pollen and female gametophytes with unfused central cells).,NM_119240,829217,3702.AT4G30930.1,"GO:0003735, GO:0005198",-0.784724361,-0.022861608,-0.847537334,0.761862754,-0.062812973,-0.824675727,0.784724361,0.022861608,0.847537334,-0.761862754,0.062812973,0.824675727
AT4G30990,NA,NA,NM_001342048,829224,NA,"GO:0005622, GO:0005634, GO:0005730, GO:0006139, GO:0006807, GO:0008152, GO:0009987, GO:0016070, GO:0016072, GO:0030529, GO:0032991, GO:0043226, GO:0044085, GO:0044238, GO:0044464, GO:0071840",-0.136938003,-0.231445939,-0.3234565,-0.094507936,-0.186518497,-0.092010561,0.136938003,0.231445939,0.3234565,0.094507936,0.186518497,0.092010561
AT4G30993,NA,NA,NM_001342050,829225,NA,NA,1.547922384,-0.310046316,1.571716458,-1.8579687,0.023794075,1.881762774,-1.547922384,0.310046316,-1.571716458,1.8579687,-0.023794075,-1.881762774
AT4G30996,NKS1,NA,NM_119249,829226,3702.AT4G30996.1,NA,-0.027179182,-0.114629652,0.118037034,-0.08745047,0.145216216,0.232666686,0.027179182,0.114629652,-0.118037034,0.08745047,-0.145216216,-0.232666686
AT4G31080,NA,NA,NM_001203948,829235,NA,"GO:0005622, GO:0005737, GO:0005783, GO:0006996, GO:0009987, GO:0016020, GO:0016043, GO:0042175, GO:0043226, GO:0044464, GO:0071840",0.026815424,0.085611539,0.020035698,0.058796114,-0.006779726,-0.06557584,-0.026815424,-0.085611539,-0.020035698,-0.058796114,0.006779726,0.06557584
AT4G31120,ATPRMT5,"Involved in vernalization. Required for epigenetic silencing of FLC, and for vernalization-mediated histone modification.",NM_119262,829240,3702.AT4G31120.1,"GO:0003824, GO:0005622, GO:0005634, GO:0005737, GO:0005829, GO:0006139, GO:0006325, GO:0006351, GO:0006464, GO:0006479, GO:0006807, GO:0006996, GO:0008152, GO:0008168, GO:0009058, GO:0009987, GO:0016043, GO:0016070, GO:0016740, GO:0019219, GO:0019538, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007, GO:0071840",-0.394147707,-0.113256062,-0.425499397,0.280891645,-0.03135169,-0.312243335,0.394147707,0.113256062,0.425499397,-0.280891645,0.03135169,0.312243335
AT4G31130,NA,NA,NM_119263,829241,NA,NA,0.199437551,0.154677765,0.212216944,-0.044759786,0.012779393,0.057539179,-0.199437551,-0.154677765,-0.212216944,0.044759786,-0.012779393,-0.057539179
AT4G31170,NA,NA,NM_001036681,829245,NA,"GO:0035556, NA",0.572300888,0.119216643,0.620828389,-0.453084246,0.048527501,0.501611747,-0.572300888,-0.119216643,-0.620828389,0.453084246,-0.048527501,-0.501611747
AT4G31210,NA,NA,NM_001342065,829248,NA,"GO:0003676, GO:0003824, GO:0005488, GO:0005515, GO:0006139, GO:0006259, GO:0006260, GO:0007049, GO:0008152, GO:0009987, GO:0016853, GO:0044238",0.826958051,-0.139237779,0.642410359,-0.96619583,-0.184547692,0.781648138,-0.826958051,0.139237779,-0.642410359,0.96619583,0.184547692,-0.781648138
AT4G31310,NA,NA,NM_001342069,829258,NA,NA,1.32243814,-0.32016692,1.415221975,-1.64260506,0.092783835,1.735388895,-1.32243814,0.32016692,-1.415221975,1.64260506,-0.092783835,-1.735388895
AT4G31350,NA,NA,NM_001160808,829262,NA,NA,-0.122001846,-0.149471516,0.040295907,-0.02746967,0.162297754,0.189767424,0.122001846,0.149471516,-0.040295907,0.02746967,-0.162297754,-0.189767424
AT4G31420,REIL1,NA,NM_119291,829269,NA,"GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0030529, GO:0032991, GO:0043226, GO:0044085, GO:0044464, GO:0071840",-0.189097296,0.012578851,-0.053000113,0.201676147,0.136097183,-0.065578964,0.189097296,-0.012578851,0.053000113,-0.201676147,-0.136097183,0.065578964
AT4G31430,NA,NA,NM_001036687,829270,NA,NA,-0.122816535,0.088528622,-0.083313747,0.211345157,0.039502788,-0.171842369,0.122816535,-0.088528622,0.083313747,-0.211345157,-0.039502788,0.171842369
AT4G31460,NA,NA,NM_119295,829273,NA,"GO:0003735, GO:0005198",-0.360928674,0.204509858,-0.272868693,0.565438532,0.088059982,-0.477378551,0.360928674,-0.204509858,0.272868693,-0.565438532,-0.088059982,0.477378551
AT4G31550,ATWRKY11,member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae.,NM_001342092,829282,3702.AT4G31550.1,NA,-0.095791415,0.329526012,-0.118406178,0.425317427,-0.022614763,-0.44793219,0.095791415,-0.329526012,0.118406178,-0.425317427,0.022614763,0.44793219
AT4G31560,HCF153,"Encodes HCF153, a 15-KDa protein involved in the biogenesis of the cytochrome b(6)f complex.  Associated with the thylakoid membrane.",NM_119305,829283,3702.AT4G31560.1,NA,2.597001197,-0.198799794,2.646916488,-2.795800991,0.049915292,2.845716283,-2.597001197,0.198799794,-2.646916488,2.795800991,-0.049915292,-2.845716283
AT4G31590,ATCSLC05,encodes a gene similar to cellulose synthase,NM_119308,829286,3702.AT4G31590.1,NA,-0.498187616,-0.431878381,-0.40949029,0.066309235,0.088697326,0.02238809,0.498187616,0.431878381,0.40949029,-0.066309235,-0.088697326,-0.02238809
AT4G31720,STG1,Arabidopsis thaliana putative TBP-associated 15 kDa subunit protein (TAFII15),NM_001342109,829300,3702.AT4G31720.1,"GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0001071",0.421766083,-0.187754593,0.312664046,-0.609520675,-0.109102036,0.500418639,-0.421766083,0.187754593,-0.312664046,0.609520675,0.109102036,-0.500418639
AT4G31820,ENP,"A member of the NPY family genes (NPY1/AT4G31820, NPY2/AT2G14820, NPY3/AT5G67440, NPY4/AT2G23050, NPY5/AT4G37590).  Encodes a protein with similarity to NHP3. Contains BTB/POZ domain. Promoter region has  canonical auxin response element binding site and Wus binding site. Co-localizes to the late endosome with PID. Regulates cotyledon development through control of PIN1 polarity in concert with PID. Also involved in sepal and gynoecia development.",NM_001342117,829311,3702.AT4G31820.1,NA,0.661990414,0.256094669,0.543665477,-0.405895745,-0.118324936,0.287570809,-0.661990414,-0.256094669,-0.543665477,0.405895745,0.118324936,-0.287570809
AT4G31840,AtENODL15,NA,NM_119334,829313,NA,"GO:0005886, GO:0016020, GO:0044464, NA",-0.131062287,0.363357556,-0.106933919,0.494419843,0.024128369,-0.470291474,0.131062287,-0.363357556,0.106933919,-0.494419843,-0.024128369,0.470291474
AT4G31860,NA,NA,NM_001342118,829315,NA,"GO:0003824, GO:0004721, GO:0004857, GO:0005488, GO:0005515, GO:0006464, GO:0006468, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0016791, GO:0019207, GO:0019210, GO:0019538, GO:0030234, GO:0044238, GO:0050790, GO:0065007, GO:0065009",-0.400571507,-0.161442543,-0.299909588,0.239128964,0.100661919,-0.138467045,0.400571507,0.161442543,0.299909588,-0.239128964,-0.100661919,0.138467045
AT4G31920,ARR10,Encodes an Arabidopsis response regulator (ARR) protein that acts in concert with other type-B ARRs in the cytokinin signaling pathway.,NM_119343,829322,3702.AT4G31920.1,"GO:0003824, GO:0004672, GO:0005622, GO:0005886, GO:0006464, GO:0006468, GO:0006520, GO:0007154, GO:0007165, GO:0008152, GO:0008168, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0016020, GO:0044464",-1.17821783,-0.165485004,-1.252486751,1.012732827,-0.074268921,-1.087001747,1.17821783,0.165485004,1.252486751,-1.012732827,0.074268921,1.087001747
AT4G31985,NA,NA,NM_119350,829329,NA,"GO:0003676, GO:0003723, GO:0003735, GO:0005198, GO:0005488, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006412, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0044238, GO:0044464",0.167363933,-0.033314605,0.001302785,-0.200678538,-0.166061148,0.03461739,-0.167363933,0.033314605,-0.001302785,0.200678538,0.166061148,-0.03461739
AT4G32010,HSI2-L1,NA,NM_001342124,829332,3702.AT4G32010.1,NA,-0.264422401,0.071814235,-0.240727849,0.336236637,0.023694553,-0.312542084,0.264422401,-0.071814235,0.240727849,-0.336236637,-0.023694553,0.312542084
