_MEMBER_WS_c1_which_mclass____6___1_,_LogP_WS_c1_which_mclass____6___1_,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.5208528352004924,ath_M00083,M1,1,0,KEGG Pathway,24,"Fatty acid biosynthesis, elongation",,-2.5208528352004924,6.13708373747171,4.26597353025196,18982,12,1031,4,0.3879728419010669,0.19360974793309776,815152|834671|839053|843835,MOD1|KASI|AT1G24360|FAB1,-1.2904039138222185,0,47,0,0,-3.540664899997052,6.13708373747171,
1,-2.2528267711399166,ath00780,M1,1,0,KEGG Pathway,24,Biotin metabolism,,-2.2528267711399166,5.260357489261466,3.821587816182458,18982,14,1031,4,0.3879728419010669,0.19360974793309776,815152|834671|839053|843835,MOD1|KASI|AT1G24360|FAB1,-1.0819635397458867,0,47,0,0,-3.540664899997052,6.13708373747171,
1,-2.2528267711399166,ko00780,M1,1,0,KEGG Pathway,24,Biotin metabolism,,-2.2528267711399166,5.260357489261466,3.821587816182458,18982,14,1031,4,0.3879728419010669,0.19360974793309776,815152|834671|839053|843835,MOD1|KASI|AT1G24360|FAB1,-1.0819635397458867,0,47,0,0,-3.540664899997052,6.13708373747171,
1,-3.471213737669215,GO:0009637,M1,1,0,GO Biological Processes,19,response to blue light,19_GO:0050896 response to stimulus,-3.471213737669215,2.8639724108201317,4.247822099140401,18982,90,1031,14,1.3579049466537343,0.36044291756089836,817601|818265|818273|819242|820006|822519|823721|826470|829266|830029|835926|837376|837507|840860,RPT2|ABCB1|SIGF|SPA1|iPGAM2|ABCB19|PHOT1|CRY1|ACDO1|ROC1|PHOT2|SIG2|iPGAM1|PMI1,-2.0258280610909147,0,48,1,1,-3.471213737669215,2.8639724108201317,
1,-3.2215996992215787,GO:0071214,M1,1,0,GO Biological Processes,19,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-3.2215996992215787,2.1067600889828255,3.780390957988178,18982,201,1031,23,2.2308438409311346,0.45994530085369273,815111|817016|818273|819242|823721|825110|826470|827773|828053|829567|830029|830063|831793|832097|835840|836451|837229|837376|839405|839449|841755|842794|844143,PGR5|COL3|SIGF|SPA1|PHOT1|GCN2|CRY1|PCAP1|SAG21|SEP1|ROC1|VHA-A3|PRR7|TUA3|AT5G57345|NDPK2|NDA1|SIG2|TUA4|PSB27|AT1G53210|SIGA|RAP2.4,-1.8349196829811056,0,48,0,0,-3.471213737669215,2.8639724108201317,
1,-3.2215996992215787,GO:0104004,M1,1,0,GO Biological Processes,19,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-3.2215996992215787,2.1067600889828255,3.780390957988178,18982,201,1031,23,2.2308438409311346,0.45994530085369273,815111|817016|818273|819242|823721|825110|826470|827773|828053|829567|830029|830063|831793|832097|835840|836451|837229|837376|839405|839449|841755|842794|844143,PGR5|COL3|SIGF|SPA1|PHOT1|GCN2|CRY1|PCAP1|SAG21|SEP1|ROC1|VHA-A3|PRR7|TUA3|AT5G57345|NDPK2|NDA1|SIG2|TUA4|PSB27|AT1G53210|SIGA|RAP2.4,-1.8349196829811056,0,48,0,0,-3.471213737669215,2.8639724108201317,
1,-3.1802660258166577,GO:0071482,M1,1,0,GO Biological Processes,19,cellular response to light stimulus,19_GO:0050896 response to stimulus,-3.1802660258166577,2.581016525104925,3.9303332166450633,18982,107,1031,15,1.454898157129001,0.3729103915180121,815111|817016|818273|819242|823721|826470|829567|830029|831793|836451|837229|837376|839449|842794|844143,PGR5|COL3|SIGF|SPA1|PHOT1|CRY1|SEP1|ROC1|PRR7|NDPK2|NDA1|SIG2|PSB27|SIGA|RAP2.4,-1.8034567636024788,0,48,0,0,-3.471213737669215,2.8639724108201317,
1,-2.891876116547701,GO:0071478,M1,1,0,GO Biological Processes,19,cellular response to radiation,19_GO:0050896 response to stimulus,-2.891876116547701,2.4225330542651484,3.6508703640256517,18982,114,1031,15,1.454898157129001,0.3729103915180121,815111|817016|818273|819242|823721|826470|829567|830029|831793|836451|837229|837376|839449|842794|844143,PGR5|COL3|SIGF|SPA1|PHOT1|CRY1|SEP1|ROC1|PRR7|NDPK2|NDA1|SIG2|PSB27|SIGA|RAP2.4,-1.5539384444173654,0,48,0,0,-3.471213737669215,2.8639724108201317,
1,-2.0578059507128263,GO:0009639,M1,1,0,GO Biological Processes,19,response to red or far red light,19_GO:0050896 response to stimulus,-2.0578059507128263,1.7574376157305351,2.708090648844861,18982,220,1031,21,2.0368574199806013,0.43992874152802813,814686|817016|818265|819242|820398|822519|825814|826470|828616|829266|830029|831793|832368|836451|836838|837113|837376|837576|841262|844143|844298,RGA1|COL3|ABCB1|SPA1|BIG|ABCB19|ABCI8|CRY1|PMSR4|ACDO1|ROC1|PRR7|CDF1|NDPK2|ABA1|STO|SIG2|ERD9|AGO1|RAP2.4|AT1G79600,-0.9172432588156464,0,48,0,0,-3.471213737669215,2.8639724108201317,
1,-3.4527726337636713,GO:0098656,M1,1,0,GO Biological Processes,19,anion transmembrane transport,19_GO:0051179 localization,-3.4527726337636713,2.54464447651266,4.118758374753754,18982,123,1031,17,1.6488845780795345,0.39660249341727066,817231|820914|822740|823721|826470|827908|828559|830781|830882|831252|831361|832096|833308|834724|834806|835926|836550,BASS2|VDAC1|AT3G30390|PHOT1|CRY1|ANTR2|DIC2|AAP2|SULTR2;1|PHT3;1|VDAC3|AT5G19760|CUE1|BOU|TDT|PHOT2|DIT2.1,-2.009413785287523,0,49,1,1,-3.4527726337636713,2.7616876818622695,
1,-2.315821111241957,GO:1903825,M1,1,0,GO Biological Processes,19,organic acid transmembrane transport,19_GO:0051179 localization,-2.315821111241957,2.7616876818622695,3.2754092981011484,18982,60,1031,9,0.8729388942774006,0.2897068104112155,817231|822740|827908|828559|830781|832096|833308|834724|836550,BASS2|AT3G30390|ANTR2|DIC2|AAP2|AT5G19760|CUE1|BOU|DIT2.1,-1.1295009287841018,0,49,0,0,-3.4527726337636713,2.7616876818622695,
1,-2.315821111241957,GO:1905039,M1,1,0,GO Biological Processes,19,carboxylic acid transmembrane transport,19_GO:0051179 localization,-2.315821111241957,2.7616876818622695,3.2754092981011484,18982,60,1031,9,0.8729388942774006,0.2897068104112155,817231|822740|827908|828559|830781|832096|833308|834724|836550,BASS2|AT3G30390|ANTR2|DIC2|AAP2|AT5G19760|CUE1|BOU|DIT2.1,-1.1295009287841018,0,49,0,0,-3.4527726337636713,2.7616876818622695,
1,-3.4421425757038904,GO:0033559,M1,1,0,GO Biological Processes,19,unsaturated fatty acid metabolic process,19_GO:0008152 metabolic process,-3.4421425757038904,4.956875326419459,4.838494418885834,18982,26,1031,7,0.6789524733268671,0.2557472664155005,817694|818973|820828|828811|830441|834273|843835,ADS2|SSI2|FAD5|FADA|FAD8|AOS|FAB1,-2.008037909535279,0,50,1,1,-3.4421425757038904,4.956875326419459,
1,-2.735760274269358,GO:0006636,M1,1,0,GO Biological Processes,19,unsaturated fatty acid biosynthetic process,19_GO:0008152 metabolic process,-2.735760274269358,4.418700290979632,4.099121413105633,18982,25,1031,6,0.5819592628516004,0.2368915447588127,817694|818973|820828|828811|830441|843835,ADS2|SSI2|FAD5|FADA|FAD8|FAB1,-1.4307503044802043,0,50,0,0,-3.4421425757038904,4.956875326419459,
1,-3.3792366115436465,GO:1990641,M1,1,0,GO Biological Processes,19,response to iron ion starvation,19_GO:0050896 response to stimulus,-3.3792366115436465,7.081250466313512,5.256381796031374,18982,13,1031,5,0.48496605237633367,0.21635686735142495,819961|828805|829737|836618|836872,AT3G07700|ACO2|ACO1|ATH13|CGLD27,-1.95431398891303,0,51,1,1,-3.3792366115436465,7.081250466313512,
1,-2.6832239409417054,ath00630,M1,1,0,KEGG Pathway,24,Glyoxylate and dicarboxylate metabolism,,-2.6832239409417054,2.7368076126563032,3.5874786969980517,18982,74,1031,11,1.066925315227934,0.31996938792490603,815120|827027|828805|829737|831330|833635|833738|840543|843395|844378|844754,ACO3|SHM4|ACO2|ACO1|FDH|PGLP1|GSR 1|SHM7|AOAT2|AT1G80380|rbcL,-1.3944511700232374,0,51,0,0,-3.3792366115436465,7.081250466313512,
1,-2.6832239409417054,ko00630,M1,1,0,KEGG Pathway,24,Glyoxylate and dicarboxylate metabolism,,-2.6832239409417054,2.7368076126563032,3.5874786969980517,18982,74,1031,11,1.066925315227934,0.31996938792490603,815120|827027|828805|829737|831330|833635|833738|840543|843395|844378|844754,ACO3|SHM4|ACO2|ACO1|FDH|PGLP1|GSR 1|SHM7|AOAT2|AT1G80380|rbcL,-1.3944511700232374,0,51,0,0,-3.3792366115436465,7.081250466313512,
1,-2.5208528352004924,GO:0006102,M1,1,0,GO Biological Processes,19,isocitrate metabolic process,19_GO:0008152 metabolic process,-2.5208528352004924,6.13708373747171,4.26597353025196,18982,12,1031,4,0.3879728419010669,0.19360974793309776,815120|828805|829737|842905,ACO3|ACO2|ACO1|cICDH,-1.2904039138222185,0,51,0,0,-3.3792366115436465,7.081250466313512,
1,-3.370683586775429,GO:1901659,M1,1,0,GO Biological Processes,19,glycosyl compound biosynthetic process,19_GO:0008152 metabolic process,-3.370683586775429,2.801712141019694,4.1515272563505325,18982,92,1031,14,1.3579049466537343,0.36044291756089836,816585|817083|818911|820140|821508|826515|826702|828409|831270|831452|832366|836451|838211|839868,SUR1|AT2G25450|AT2G43090|ADK1|BCAT4|NDPK1|NDPK3|GSH1|IMD1|AT5G15950|IMS2|NDPK2|CYP79F1|CARB,-1.949380105771543,0,52,1,1,-3.370683586775429,4.802935098890904,
1,-2.939480930738652,ath00966,M1,1,0,KEGG Pathway,24,Glucosinolate biosynthesis,,-2.939480930738652,4.802935098890904,4.373404749708068,18982,23,1031,6,0.5819592628516004,0.2368915447588127,816585|821508|824130|831270|832366|838211,SUR1|BCAT4|BCAT3|IMD1|IMS2|CYP79F1,-1.5955528949191287,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-2.552980515818018,GO:0009082,M1,1,0,GO Biological Processes,19,branched-chain amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.552980515818018,4.091389158314474,3.852283326384021,18982,27,1031,6,0.5819592628516004,0.2368915447588127,818911|821584|821977|824130|831270|832366,AT2G43090|AT3G20390|AT3G23940|BCAT3|IMD1|IMS2,-1.3034241848155768,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-2.5098377191470305,GO:1901657,M1,1,0,GO Biological Processes,19,glycosyl compound metabolic process,19_GO:0008152 metabolic process,-2.5098377191470305,1.8927454517436118,3.147531530331409,18982,214,1031,22,2.133850630455868,0.4500584556627831,816585|817083|818106|818911|818995|820140|820887|821508|821964|826515|826702|828096|828409|829176|830035|831270|831452|832366|834871|836451|838211|839868,SUR1|AT2G25450|AT2G35390|AT2G43090|HOL1|ADK1|NSP1|BCAT4|SAHH2|NDPK1|NDPK3|RSH1|GSH1|GGP1|MTN1|IMD1|AT5G15950|IMS2|NSP5|NDPK2|CYP79F1|CARB,-1.2805484632959951,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-2.2854231649697274,GO:0016144,M1,1,0,GO Biological Processes,19,S-glycoside biosynthetic process,19_GO:0008152 metabolic process,-2.2854231649697274,2.945800193986421,3.3016387299079084,18982,50,1031,8,0.7759456838021338,0.2732717968478919,816585|817083|818911|821508|828409|831270|832366|838211,SUR1|AT2G25450|AT2G43090|BCAT4|GSH1|IMD1|IMS2|CYP79F1,-1.1032789231660085,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-2.2854231649697274,GO:0019758,M1,1,0,GO Biological Processes,19,glycosinolate biosynthetic process,19_GO:0008152 metabolic process,-2.2854231649697274,2.945800193986421,3.3016387299079084,18982,50,1031,8,0.7759456838021338,0.2732717968478919,816585|817083|818911|821508|828409|831270|832366|838211,SUR1|AT2G25450|AT2G43090|BCAT4|GSH1|IMD1|IMS2|CYP79F1,-1.1032789231660085,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-2.2854231649697274,GO:0019761,M1,1,0,GO Biological Processes,19,glucosinolate biosynthetic process,19_GO:0008152 metabolic process,-2.2854231649697274,2.945800193986421,3.3016387299079084,18982,50,1031,8,0.7759456838021338,0.2732717968478919,816585|817083|818911|821508|828409|831270|832366|838211,SUR1|AT2G25450|AT2G43090|BCAT4|GSH1|IMD1|IMS2|CYP79F1,-1.1032789231660085,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-2.03083431219878,GO:0009098,M1,1,0,GO Biological Processes,19,leucine biosynthetic process,19_GO:0008152 metabolic process,-2.03083431219878,4.602812803103783,3.4550820825631816,18982,16,1031,4,0.3879728419010669,0.19360974793309776,818911|824130|831270|832366,AT2G43090|BCAT3|IMD1|IMS2,-0.9005346957489222,0,52,0,0,-3.370683586775429,4.802935098890904,
1,-3.3345975851965197,GO:0007623,M1,1,0,GO Biological Processes,19,circadian rhythm,19_GO:0048511 rhythmic process,-3.3345975851965197,2.3477434431938753,3.9580854189609096,18982,149,1031,19,1.8428709990300678,0.4188698090794267,816705|819296|821278|821509|821807|822286|823721|824318|825648|826470|827027|831793|832563|835195|835926|836618|838165|839341|843215,GRP7|CCA1|AT3G01060|ARC5|TIC|CCL|PHOT1|FER|CUL1|CRY1|SHM4|PRR7|COL4|EMB3142|PHOT2|ATH13|CCR1|LHY|STN7,-1.9183327685827496,0,53,1,1,-3.3345975851965197,6.13708373747171,
1,-3.3345975851965197,GO:0048511,M1,1,0,GO Biological Processes,19,rhythmic process,19_GO:0048511 rhythmic process,-3.3345975851965197,2.3477434431938753,3.9580854189609096,18982,149,1031,19,1.8428709990300678,0.4188698090794267,816705|819296|821278|821509|821807|822286|823721|824318|825648|826470|827027|831793|832563|835195|835926|836618|838165|839341|843215,GRP7|CCA1|AT3G01060|ARC5|TIC|CCL|PHOT1|FER|CUL1|CRY1|SHM4|PRR7|COL4|EMB3142|PHOT2|ATH13|CCR1|LHY|STN7,-1.9183327685827496,0,53,0,0,-3.3345975851965197,6.13708373747171,
1,-2.5208528352004924,GO:0032922,M1,1,0,GO Biological Processes,19,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-2.5208528352004924,6.13708373747171,4.26597353025196,18982,12,1031,4,0.3879728419010669,0.19360974793309776,824318|826470|832563|835195,FER|CRY1|COL4|EMB3142,-1.2904039138222185,0,53,0,0,-3.3345975851965197,6.13708373747171,
1,-3.303334356978518,GO:0006970,M1,1,0,GO Biological Processes,19,response to osmotic stress,19_GO:0050896 response to stimulus,-3.303334356978518,1.6264356194713014,3.6260313966747053,18982,566,1031,50,4.849660523763337,0.6690083032201344,814686|816149|816705|818395|820020|820091|821784|821977|822117|823531|824379|824727|824855|827773|828770|829221|829376|830063|830064|830626|831252|831332|831344|831889|832636|834184|835008|835035|835185|835701|835840|836103|836625|836838|836865|837113|837414|837576|837953|838632|839277|839666|839938|840115|840476|840860|841755|843701|843831|844143,RGA1|ADC1|GRP7|CAX1|PK1|Fes1A|POP2|AT3G23940|ROF1|J3|PSRP2|P5CS2|AT3G56880|PCAP1|AT4G26630|SIP3|CESA1|VHA-A3|RD19|Tudor1|PHT3;1|P5CR|AT5G14920|EIN2|RD22|CIP1|CP1|GH9A1|AT5G51110|HSP81-2|AT5G57345|RHL41|ASN2|ABA1|MYBR1|STO|ERD6|ERD9|AT1G13930|COR47|ABCC5|STZ|AT1G30580|RCD1|ANNAT1|PMI1|AT1G53210|AT1G73660|ALDH10A8|RAP2.4,-1.89446551422598,0,54,1,1,-3.303334356978518,1.6841893000961867,
1,-3.2872187094358436,GO:0009651,M1,1,0,GO Biological Processes,19,response to salt stress,19_GO:0050896 response to stimulus,-3.2872187094358436,1.6841893000961867,3.6424681959918757,18982,481,1031,44,4.267701260911736,0.6295017135871067,814686|816149|816705|818395|820020|820091|821784|821977|823531|824379|824727|824855|827773|828770|829221|829376|830063|830064|830626|831252|831332|831344|831889|832636|835008|835035|835185|835701|836103|836625|836865|837113|837414|837576|837953|839277|839666|839938|840115|840476|841755|843701|843831|844143,RGA1|ADC1|GRP7|CAX1|PK1|Fes1A|POP2|AT3G23940|J3|PSRP2|P5CS2|AT3G56880|PCAP1|AT4G26630|SIP3|CESA1|VHA-A3|RD19|Tudor1|PHT3;1|P5CR|AT5G14920|EIN2|RD22|CP1|GH9A1|AT5G51110|HSP81-2|RHL41|ASN2|MYBR1|STO|ERD6|ERD9|AT1G13930|ABCC5|STZ|AT1G30580|RCD1|ANNAT1|AT1G53210|AT1G73660|ALDH10A8|RAP2.4,-1.8870187070329074,0,54,0,0,-3.303334356978518,1.6841893000961867,
1,-3.294406920129303,GO:0000103,M1,1,0,GO Biological Processes,19,sulfate assimilation,19_GO:0008152 metabolic process,-3.294406920129303,5.523375363724539,4.850428519879397,18982,20,1031,6,0.5819592628516004,0.2368915447588127,825793|827039|828288|835527|838580|842514,APR1|SBP1|APR3|HL|APS2|APR2,-1.892486937332093,0,55,1,1,-3.294406920129303,13.808438409311348,
1,-3.212397091341855,GO:0019419,M1,1,0,GO Biological Processes,19,sulfate reduction,19_GO:0008152 metabolic process,-3.212397091341855,13.808438409311348,6.1396768367099614,18982,4,1031,3,0.2909796314258002,0.16775257170011798,825793|828288|842514,APR1|APR3|APR2,-1.830680494632932,0,55,0,0,-3.294406920129303,13.808438409311348,
1,-2.8481063225490906,ath00920,M1,1,0,KEGG Pathway,24,Sulfur metabolism,,-2.8481063225490906,3.59243926095905,3.9823884533170943,18982,41,1031,8,0.7759456838021338,0.2732717968478919,818978|820118|825793|827145|828288|835527|838580|842514,OASB|SOX|APR1|OASA1|APR3|HL|APS2|APR2,-1.5204569872947662,0,55,0,0,-3.294406920129303,13.808438409311348,
1,-2.8481063225490906,ko00920,M1,1,0,KEGG Pathway,24,Sulfur metabolism,,-2.8481063225490906,3.59243926095905,3.9823884533170943,18982,41,1031,8,0.7759456838021338,0.2732717968478919,818978|820118|825793|827145|828288|835527|838580|842514,OASB|SOX|APR1|OASA1|APR3|HL|APS2|APR2,-1.5204569872947662,0,55,0,0,-3.294406920129303,13.808438409311348,
1,-3.294406920129303,GO:0044247,M1,1,0,GO Biological Processes,19,cellular polysaccharide catabolic process,19_GO:0008152 metabolic process,-3.294406920129303,5.523375363724539,4.850428519879397,18982,20,1031,6,0.5819592628516004,0.2368915447588127,818682|822590|823850|827419|837619|840953,DPE2|PHS1|PHS2|CT-BMY|SEX1|FBP,-1.892486937332093,0,56,1,1,-3.294406920129303,5.523375363724539,
1,-2.6419831184570204,GO:0009251,M1,1,0,GO Biological Processes,19,glucan catabolic process,19_GO:0008152 metabolic process,-2.6419831184570204,4.248750279788107,3.972594231654144,18982,26,1031,6,0.5819592628516004,0.2368915447588127,818682|822590|823850|827419|837619|840953,DPE2|PHS1|PHS2|CT-BMY|SEX1|FBP,-1.367579295155921,0,56,0,0,-3.294406920129303,5.523375363724539,
1,-3.2186946764796978,GO:0009064,M1,1,0,GO Biological Processes,19,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-3.2186946764796978,3.1644338021338507,4.156628757363476,18982,64,1031,11,1.066925315227934,0.31996938792490603,816149|821784|824727|829330|831332|833738|835427|836550|839868|842908|844399,ADC1|POP2|P5CS2|ASP5|P5CR|GSR 1|GLT1|DIT2.1|CARB|GAD2|WIN1,-1.833675444220689,0,57,1,1,-3.2186946764796978,6.137083737471711,
1,-3.0508316831337914,GO:0006541,M1,1,0,GO Biological Processes,19,glutamine metabolic process,19_GO:0008152 metabolic process,-3.0508316831337914,6.137083737471711,4.769880581885262,18982,15,1031,5,0.48496605237633367,0.21635686735142495,821784|833738|835427|836550|839868,POP2|GSR 1|GLT1|DIT2.1|CARB,-1.6946691908972564,0,57,0,0,-3.2186946764796978,6.137083737471711,
1,-2.397130750670023,ath00250,M1,1,0,KEGG Pathway,24,"Alanine, aspartate and glutamate metabolism",,-2.397130750670023,3.068541868735855,3.438810956708985,18982,48,1031,8,0.7759456838021338,0.2732717968478919,821784|829330|833738|835427|836625|839868|842908|843395,POP2|ASP5|GSR 1|GLT1|ASN2|CARB|GAD2|AOAT2,-1.1859869844871356,0,57,0,0,-3.2186946764796978,6.137083737471711,
1,-2.397130750670023,ko00250,M1,1,0,KEGG Pathway,24,"Alanine, aspartate and glutamate metabolism",,-2.397130750670023,3.068541868735855,3.438810956708985,18982,48,1031,8,0.7759456838021338,0.2732717968478919,821784|829330|833738|835427|836625|839868|842908|843395,POP2|ASP5|GSR 1|GLT1|ASN2|CARB|GAD2|AOAT2,-1.1859869844871356,0,57,0,0,-3.2186946764796978,6.137083737471711,
1,-2.1674031116394996,GO:0009084,M1,1,0,GO Biological Processes,19,glutamine family amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.1674031116394996,3.452109602327837,3.327015420409838,18982,32,1031,6,0.5819592628516004,0.2368915447588127,824727|831332|833738|835427|839868|844399,P5CS2|P5CR|GSR 1|GLT1|CARB|WIN1,-1.0045640250311674,0,57,0,0,-3.2186946764796978,6.137083737471711,
1,-3.15810889170523,GO:0042181,M1,1,0,GO Biological Processes,19,ketone biosynthetic process,19_GO:0008152 metabolic process,-3.15810889170523,3.980811072954623,4.349432164980464,18982,37,1031,8,0.7759456838021338,0.2732717968478919,816555|817599|820185|831241|837168|838275|840114|844187,AT2G20360|C4H|LYC|TT4|PDS1|SPS2|AT1G32220|SPS1,-1.7861521322854632,0,58,1,1,-3.15810889170523,7.890536233892199,
1,-2.834756379765386,GO:0006743,M1,1,0,GO Biological Processes,19,ubiquinone metabolic process,19_GO:0008152 metabolic process,-2.834756379765386,4.602812803103783,4.23248680222921,18982,24,1031,6,0.5819592628516004,0.2368915447588127,816555|817599|820185|838275|840114|844187,AT2G20360|C4H|LYC|SPS2|AT1G32220|SPS1,-1.519054973703758,0,58,0,0,-3.15810889170523,7.890536233892199,
1,-2.834756379765386,GO:0006744,M1,1,0,GO Biological Processes,19,ubiquinone biosynthetic process,19_GO:0008152 metabolic process,-2.834756379765386,4.602812803103783,4.23248680222921,18982,24,1031,6,0.5819592628516004,0.2368915447588127,816555|817599|820185|838275|840114|844187,AT2G20360|C4H|LYC|SPS2|AT1G32220|SPS1,-1.519054973703758,0,58,0,0,-3.15810889170523,7.890536233892199,
1,-2.5445815108426615,GO:1901661,M1,1,0,GO Biological Processes,19,quinone metabolic process,19_GO:0008152 metabolic process,-2.5445815108426615,3.5799655135251647,3.7132222014399052,18982,36,1031,7,0.6789524733268671,0.2557472664155005,816555|817599|820185|837168|838275|840114|844187,AT2G20360|C4H|LYC|PDS1|SPS2|AT1G32220|SPS1,-1.30116761230002,0,58,0,0,-3.15810889170523,7.890536233892199,
1,-2.5445815108426615,GO:1901663,M1,1,0,GO Biological Processes,19,quinone biosynthetic process,19_GO:0008152 metabolic process,-2.5445815108426615,3.5799655135251647,3.7132222014399052,18982,36,1031,7,0.6789524733268671,0.2557472664155005,816555|817599|820185|837168|838275|840114|844187,AT2G20360|C4H|LYC|PDS1|SPS2|AT1G32220|SPS1,-1.30116761230002,0,58,0,0,-3.15810889170523,7.890536233892199,
1,-2.369652836328756,GO:0042180,M1,1,0,GO Biological Processes,19,cellular ketone metabolic process,19_GO:0008152 metabolic process,-2.369652836328756,2.032410848123748,3.0828711860255944,18982,154,1031,17,1.6488845780795345,0.39660249341727066,816555|817599|818588|818708|820185|821181|825110|830626|831241|837168|837731|837953|838275|840114|843048|843886|844187,AT2G20360|C4H|HSPRO2|AT2G41090|LYC|RIF10|GCN2|Tudor1|TT4|PDS1|GLX1|AT1G13930|SPS2|AT1G32220|AT1G67280|WAT1|SPS1,-1.1683923040779642,0,58,0,0,-3.15810889170523,7.890536233892199,
1,-2.3241134824204424,GO:0010236,M1,1,0,GO Biological Processes,19,plastoquinone biosynthetic process,19_GO:0008152 metabolic process,-2.3241134824204424,7.890536233892199,4.369741057713809,18982,7,1031,3,0.2909796314258002,0.16775257170011798,837168|838275|844187,PDS1|SPS2|SPS1,-1.135690174874823,0,58,0,0,-3.15810889170523,7.890536233892199,
1,-3.15810889170523,GO:0042133,M1,1,0,GO Biological Processes,19,neurotransmitter metabolic process,19_GO:0065007 biological regulation,-3.15810889170523,3.980811072954623,4.349432164980464,18982,37,1031,8,0.7759456838021338,0.2732717968478919,816619|821784|827027|835427|840115|840543|843831|844112,LIP1|POP2|SHM4|GLT1|RCD1|SHM7|ALDH10A8|NIA1,-1.7861521322854632,0,59,1,1,-3.15810889170523,5.66500037305081,
1,-2.8481063225490906,GO:0001505,M1,1,0,GO Biological Processes,19,regulation of neurotransmitter levels,19_GO:0065007 biological regulation,-2.8481063225490906,3.59243926095905,3.9823884533170943,18982,41,1031,8,0.7759456838021338,0.2732717968478919,816619|821784|827027|835427|840115|840543|843831|844112,LIP1|POP2|SHM4|GLT1|RCD1|SHM7|ALDH10A8|NIA1,-1.5204569872947662,0,59,0,0,-3.15810889170523,5.66500037305081,
1,-2.6546461394939107,GO:2001057,M1,1,0,GO Biological Processes,19,reactive nitrogen species metabolic process,19_GO:0008152 metabolic process,-2.6546461394939107,5.114236447893092,4.185092682540754,18982,18,1031,5,0.48496605237633367,0.21635686735142495,816055|833738|835427|840115|844112,NIR1|GSR 1|GLT1|RCD1|NIA1,-1.3776648933050006,0,59,0,0,-3.15810889170523,5.66500037305081,
1,-2.380072958551824,GO:0042126,M1,1,0,GO Biological Processes,19,nitrate metabolic process,19_GO:0008152 metabolic process,-2.380072958551824,5.66500037305081,4.0322336952269335,18982,13,1031,4,0.3879728419010669,0.19360974793309776,816055|833738|835427|844112,NIR1|GSR 1|GLT1|NIA1,-1.1777253306598179,0,59,0,0,-3.15810889170523,5.66500037305081,
1,-2.380072958551824,GO:0042128,M1,1,0,GO Biological Processes,19,nitrate assimilation,19_GO:0008152 metabolic process,-2.380072958551824,5.66500037305081,4.0322336952269335,18982,13,1031,4,0.3879728419010669,0.19360974793309776,816055|833738|835427|844112,NIR1|GSR 1|GLT1|NIA1,-1.1777253306598179,0,59,0,0,-3.15810889170523,5.66500037305081,
1,-3.1288729686393117,M00049,M1,1,0,KEGG Pathway,24,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",,-3.1288729686393117,4.444095120238135,4.448152917142744,18982,29,1031,7,0.6789524733268671,0.2557472664155005,821870|826515|826702|833471|834835|835369|836451,PKP-ALPHA|NDPK1|NDPK3|AT5G35170|AMK2|PKP-BETA1|NDPK2,-1.7617150921013138,0,60,1,1,-3.1288729686393117,9.205625606207565,
1,-3.1288729686393117,ath_M00049,M1,1,0,KEGG Pathway,24,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",,-3.1288729686393117,4.444095120238135,4.448152917142744,18982,29,1031,7,0.6789524733268671,0.2557472664155005,821870|826515|826702|833471|834835|835369|836451,PKP-ALPHA|NDPK1|NDPK3|AT5G35170|AMK2|PKP-BETA1|NDPK2,-1.7617150921013138,0,60,0,0,-3.1288729686393117,9.205625606207565,
1,-2.94355177681167,GO:0046128,M1,1,0,GO Biological Processes,19,purine ribonucleoside metabolic process,19_GO:0008152 metabolic process,-2.94355177681167,4.157379306029223,4.21634454887405,18982,31,1031,7,0.6789524733268671,0.2557472664155005,820140|821964|826515|826702|828096|831452|836451,ADK1|SAHH2|NDPK1|NDPK3|RSH1|AT5G15950|NDPK2,-1.5981131499669081,0,60,0,0,-3.1288729686393117,9.205625606207565,
