Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.5,1.9,3.9,18982,245,1461,35,2.4,0.4,815343|815374|818024|818231|818382|818452|819845|820951|822181|822338|822396|824465|824612|824930|826788|828392|828564|829034|830063|830758|830819|832804|833655|833729|834791|835006|835598|835735|838204|839868|842670|843741|843934|844345|2746201,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|ACLB-1|LPD1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|HMGS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|SDH3-1|MK|ACS|EMB1467|AT5G47435|ACLB-2|AT5G55070|AT5G56350|AT1G16350|CARB|AT1G63660|ENO1|VAB1|APT2|HINT3,-1.7,hits
GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0008152 metabolic process,-3.5,1.5,3.7,18982,588,1461,69,4.7,0.55,814873|816390|816619|816765|817570|818231|818937|818973|819326|819809|819845|819915|820667|821135|821460|821977|822140|822169|822396|822594|824015|824130|824465|824493|824526|824629|824702|824727|824872|825145|825500|827381|828564|828586|829034|829106|829220|830154|830159|830626|830758|830880|831061|831093|831402|832326|832736|832872|833535|834077|835006|835258|835735|836098|836300|836558|837543|838046|838445|838940|839868|840076|841307|841699|843098|843741|843830|843869|844376,NRP1|AT2G18750|LIP1|CYP79B3|EMB3147|AT2G36580|BIO2|SSI2|SDR3|MEE32|ACLB-1|AT3G07270|NCED3|DOX1|LOH2|AT3G23940|LAG1|AOC3|CARA|UGD2|CSR1|BCAT3|AT3G52990|PAL2|AT3G53580|TSA1|CER10|P5CS2|CBL|OASC|HMT2|ACX1|PGI1|AT4G24830|HXK1|MTO2|FAD6|CYP79B2|DHS1|Tudor1|AT5G08570|AT5G10160|AT5G11880|PYD2|UGD3|ADT5|SHM2|CYSD2|GS2|PHB3|ACLB-2|AT5G51830|AT5G56350|AT5G59770|Tudor2|BETA-UP|BCAT-2|AT1G14810|PSP|GGT1|CARB|AT-IE|EMB1144|AT1G52670|KCR1|ENO1|AT1G74910|OTC|AT1G80360,-1.7,hits
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-3.5,1.5,3.7,18982,588,1461,69,4.7,0.55,814873|816390|816619|816765|817570|818231|818937|818973|819326|819809|819845|819915|820667|821135|821460|821977|822140|822169|822396|822594|824015|824130|824465|824493|824526|824629|824702|824727|824872|825145|825500|827381|828564|828586|829034|829106|829220|830154|830159|830626|830758|830880|831061|831093|831402|832326|832736|832872|833535|834077|835006|835258|835735|836098|836300|836558|837543|838046|838445|838940|839868|840076|841307|841699|843098|843741|843830|843869|844376,NRP1|AT2G18750|LIP1|CYP79B3|EMB3147|AT2G36580|BIO2|SSI2|SDR3|MEE32|ACLB-1|AT3G07270|NCED3|DOX1|LOH2|AT3G23940|LAG1|AOC3|CARA|UGD2|CSR1|BCAT3|AT3G52990|PAL2|AT3G53580|TSA1|CER10|P5CS2|CBL|OASC|HMT2|ACX1|PGI1|AT4G24830|HXK1|MTO2|FAD6|CYP79B2|DHS1|Tudor1|AT5G08570|AT5G10160|AT5G11880|PYD2|UGD3|ADT5|SHM2|CYSD2|GS2|PHB3|ACLB-2|AT5G51830|AT5G56350|AT5G59770|Tudor2|BETA-UP|BCAT-2|AT1G14810|PSP|GGT1|CARB|AT-IE|EMB1144|AT1G52670|KCR1|ENO1|AT1G74910|OTC|AT1G80360,-1.7,hits
GO Biological Processes,19,GO:0006896,Golgi to vacuole transport,19_GO:0051179 localization,-3.5,4.3,4.7,18982,24,1461,8,0.55,0.19,818264|821008|824451|828557|830501|831546|833947|837568,MEMB11|NPSN13|VSR1|AT4G24550|SNX1|SYP21|SGR4|ADL6,-1.7,hits
GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-3.5,1.5,3.7,18982,749,1461,84,5.7,0.61,814683|814873|816290|816531|817375|817553|818265|818693|818730|818973|818982|819010|819244|819314|820364|820530|820929|820940|821005|821135|821445|822296|822593|823706|824198|824318|824728|824807|824853|825107|825473|826601|826728|827389|827463|827786|827998|828025|828151|828714|829012|829150|829282|829367|829423|829473|829520|829591|829597|830708|830915|832607|832990|833930|834158|834663|835813|835934|835995|836466|836699|836739|836865|837541|838073|838144|838518|838544|838565|838859|839135|839568|839623|840158|841486|842052|842281|842563|842710|842928|843022|843791|844276|844383,AT2G01540|NRP1|ARAC1|COV1|SYD|AT2G30020|ABCB1|ERS1|RR3|SSI2|MPK6|COS1|JAR1|ABCB4|UBP13|VCS|EBP|RR1|AT3G17410|DOX1|AT3G19100|AFB2|AHP2|MPK3|CEN2|FER|eIF6A|WRKY70|UBA2A|FTA|TIR1|CNX7|SGT1B|AT4G16830|ERF6|LSD1|LIF2|BSK3|MPK4|ABI1|NINJA|XTH24|WRKY11|AT4G32330|AT4G32870|FLDH|AT4G33780|RRTF1|AGB1|BIM1|AIL6|EBF2|BZO2H3|AHP3|AT5G41560|CUL4|EIR1|TTL|AT5G58787|NF-YC4|BAM1|AT5G66070|MYBR1|SBI1|RHA2A|TPL|BES1|DHAR1|PUP14|PATL2|RCN1|AXR3|LCR|MYC2|ERF3|NAC1|PEN3|AT1G62660|RBOH F|ZFP4|ZFP6|BS1|RGLG4|AT1G80440,-1.7,hits
GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-3.5,1.9,3.9,18982,227,1461,33,2.3,0.39,816633|816765|817375|817553|817830|819244|820591|820713|822051|822117|822547|823706|824493|827381|828151|829431|829730|830159|831241|835553|835800|837071|840158|841593|841602|842248|843500|843740|843750|843832|844028|844276|844423,SYTA|CYP79B3|SYD|AT2G30020|LUH|JAR1|ATBFRUCT1|AT3G14840|PERK1|ROF1|NAC3|MPK3|PAL2|ACX1|MPK4|GAMMA-VPE|SEN1|DHS1|TT4|RAT5|AT5G56980|LEA14|MYC2|4CL1|IAR3|MPK2|CK1|SS2|SOT16|ORA47|EXT4|RGLG4|WRKY40,-1.7,hits
GO Biological Processes,19,GO:0019637,organophosphate metabolic process,19_GO:0008152 metabolic process,-3.5,1.5,3.7,18982,612,1461,71,4.9,0.56,814663|814915|815343|815374|817786|818024|818137|818231|818382|818449|818452|818892|819175|819845|819915|820825|820951|821175|821627|821659|822181|822338|822396|824465|824612|824922|824930|824934|826788|827230|827430|827730|828392|828516|828564|828703|829034|830063|830139|830758|830819|832512|832804|833509|833655|833729|834076|834169|834791|835006|835598|835735|836063|838204|838226|839868|839890|840953|841232|842615|842635|842670|842724|843128|843741|843775|843934|844345|844385|844425|2746201,QPT|PI4K GAMMA 7|AT2G07671|AT2G07698|CCT1|AT2G34590|AT2G35680|AT2G36580|CAC3|PECT1|MVD1|AT2G42910|AT2G45670|ACLB-1|AT3G07270|ROD1|LPD1|SRG3|AT3G20790|NADK1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|HMGS|CLA1|FPS2|AT4G19860|PYR4|AT4G24160|PGI1|PSD3|HXK1|VHA-A3|MIPS1|AT5G08570|SDH3-1|PGL4|MK|AT5G35460|ACS|EMB1467|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|AT5G56350|ZEU1|AT1G16350|AT1G16560|CARB|NUDX25|FBP|DPMS3|AT1G63110|AT1G63290|AT1G63660|AT1G64190|PIS1|ENO1|DPMS2|VAB1|APT2|NHO1|PLMT|HINT3,-1.7,hits
GO Biological Processes,19,GO:0009260,ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-3.5,2,3.9,18982,173,1461,27,1.8,0.35,815343|815374|818024|818231|818382|819845|820951|822181|822338|822396|824465|824612|824930|828392|828564|829034|830063|830758|833655|834791|835006|835735|838204|839868|842670|843741|844345,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|ACLB-1|LPD1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|AT5G56350|AT1G16350|CARB|AT1G63660|ENO1|APT2,-1.7,hits
GO Biological Processes,19,GO:0002790,peptide secretion,19_GO:0051179 localization,-3.5,4.8,4.8,18982,19,1461,7,0.48,0.18,814675|820148|824529|830626|832139|836300|837454,STL2P|RABE1e|RAB8|Tudor1|AT5G20165|Tudor2|AT1G09330,-1.7,hits
GO Biological Processes,19,GO:0009306,protein secretion,19_GO:0051179 localization,-3.5,4.8,4.8,18982,19,1461,7,0.48,0.18,814675|820148|824529|830626|832139|836300|837454,STL2P|RABE1e|RAB8|Tudor1|AT5G20165|Tudor2|AT1G09330,-1.7,hits
GO Biological Processes,19,GO:0016999,antibiotic metabolic process,19_GO:0008152 metabolic process,-3.4,2,3.9,18982,165,1461,26,1.8,0.35,815120|816218|816390|818879|819778|820664|824454|825044|827786|828805|829473|829652|829679|829826|830726|830819|831884|832545|833655|834077|835969|836378|838652|838850|841765|842710,ACO3|IDH2|AT2G18750|CSY3|PRXIIF|GOX2|MDAR1|CSY2|LSD1|ACO2|FLDH|APX3|IDH1|GBF1|AT5G08300|SDH3-1|IDH-V|AT5G24760|ACS|PHB3|FOLK|SDH7|CAT1|AT1G22440|PPC1|RBOH F,-1.6,hits
GO Biological Processes,19,GO:0009640,photomorphogenesis,19_GO:0032501 multicellular organismal process,-3.4,2.4,4,18982,97,1461,18,1.2,0.29,814930|816133|817016|818265|819244|820398|822519|827049|828008|829520|832432|834663|836466|837113|837483|838683|842458|5007942,CR88|AT2G16365|COL3|ABCB1|JAR1|BIG|ABCB19|COP9|EID1|AT4G33780|LCB2|CUL4|NF-YC4|STO|PHYA|ESC|AT1G61620|FHY1,-1.6,hits
GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-3.4,2.8,4.1,18982,66,1461,14,0.96,0.25,816808|818879|821135|825044|827381|831604|832645|832812|834169|834823|835494|836635|842724|843947,PMDH1|CSY3|DOX1|CSY2|ACX1|AT5G17380|PEX4|PNC2|AT5G41670|AACT1|HGO|ACX2|AT1G64190|ECH2,-1.6,hits
KEGG Pathway,24,ko03050,Proteasome,,-3.3,2.9,4.1,18982,59,1461,13,0.89,0.25,815135|817833|827638|830019|834056|834532|836746|837863|838217|838609|841128|841822|844262,PAA2|AT2G32730|AT4G19006|RPN10|PBB2|DSS1(V)|PAD2|PBE1|PAB1|EMB2719|PAF2|PAE1|AT1G79210,-1.6,hits
KEGG Pathway,24,ath03050,Proteasome,,-3.3,2.9,4.1,18982,59,1461,13,0.89,0.25,815135|817833|827638|830019|834056|834532|836746|837863|838217|838609|841128|841822|844262,PAA2|AT2G32730|AT4G19006|RPN10|PBB2|DSS1(V)|PAD2|PBE1|PAB1|EMB2719|PAF2|PAE1|AT1G79210,-1.6,hits
GO Biological Processes,19,GO:0044205,'de novo' UMP biosynthetic process,19_GO:0008152 metabolic process,-3.3,8.7,5.4,18982,6,1461,4,0.27,0.14,822396|824612|828392|839868,CARA|AT3G54470|PYR4|CARB,-1.6,hits
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0008152 metabolic process,-3.3,3.2,4.2,18982,45,1461,11,0.75,0.23,818024|818382|818452|819845|820951|822181|826788|832804|833655|835006|835598,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|MK|ACS|ACLB-2|AT5G55070,-1.6,hits
GO Biological Processes,19,GO:0009062,fatty acid catabolic process,19_GO:0008152 metabolic process,-3.3,3.2,4.2,18982,45,1461,11,0.75,0.23,816808|818879|821135|825044|827381|831604|832645|832812|834823|836635|843947,PMDH1|CSY3|DOX1|CSY2|ACX1|AT5G17380|PEX4|PNC2|AACT1|ACX2|ECH2,-1.6,hits
GO Biological Processes,19,GO:0035383,thioester metabolic process,19_GO:0008152 metabolic process,-3.3,3.2,4.2,18982,45,1461,11,0.75,0.23,818024|818382|818452|819845|820951|822181|826788|832804|833655|835006|835598,AT2G34590|CAC3|MVD1|ACLB-1|LPD1|LTA2|HMGS|MK|ACS|ACLB-2|AT5G55070,-1.6,hits
GO Biological Processes,19,GO:0006206,pyrimidine nucleobase metabolic process,19_GO:0008152 metabolic process,-3.3,4.5,4.6,18982,20,1461,7,0.48,0.18,815903|822338|822396|824612|828392|831093|836558,ALDH6B2|UKL2|CARA|AT3G54470|PYR4|PYD2|BETA-UP,-1.6,hits
GO Biological Processes,19,GO:0071616,acyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-3.3,4.5,4.6,18982,20,1461,7,0.48,0.18,818024|818382|819845|820951|822181|833655|835006,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2,-1.6,hits
GO Biological Processes,19,GO:0035384,thioester biosynthetic process,19_GO:0008152 metabolic process,-3.3,4.5,4.6,18982,20,1461,7,0.48,0.18,818024|818382|819845|820951|822181|833655|835006,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2,-1.6,hits
GO Biological Processes,19,GO:0009165,nucleotide biosynthetic process,19_GO:0008152 metabolic process,-3.3,1.9,3.7,18982,224,1461,32,2.2,0.38,814663|815343|815374|818024|818231|818382|818892|819845|820951|821659|822181|822338|822396|824465|824612|824930|824934|828392|828564|829034|830063|830758|833655|834791|835006|835735|836063|838204|839868|842670|843741|844345,QPT|AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|NADK1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|LPAT2|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|AT5G56350|ZEU1|AT1G16350|CARB|AT1G63660|ENO1|APT2,-1.6,hits
GO Biological Processes,19,GO:0046685,response to arsenic-containing substance,19_GO:0050896 response to stimulus,-3.3,5.2,4.7,18982,15,1461,6,0.41,0.17,820951|826630|827641|834489|837483|839920,LPD1|NIP5;1|NLM1|MAP18|PHYA|ABCC1,-1.5,hits
GO Biological Processes,19,GO:0006085,acetyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-3.3,5.2,4.7,18982,15,1461,6,0.41,0.17,818024|819845|820951|822181|833655|835006,AT2G34590|ACLB-1|LPD1|LTA2|ACS|ACLB-2,-1.5,hits
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-3.2,1.8,3.6,18982,264,1461,36,2.5,0.41,815343|815374|817163|818024|818204|818231|818382|818452|818892|819845|820951|822181|824465|824930|825836|826788|827413|828564|829034|830063|830758|830819|832804|833655|833729|834791|835006|835598|835735|835934|838204|842670|843741|843934|844345|2746201,AT2G07671|AT2G07698|AT2G26230|AT2G34590|URH1|AT2G36580|CAC3|MVD1|AT2G42910|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|ALN|HMGS|UGLYAH|PGI1|HXK1|VHA-A3|AT5G08570|SDH3-1|MK|ACS|EMB1467|AT5G47435|ACLB-2|AT5G55070|AT5G56350|TTL|AT1G16350|AT1G63660|ENO1|VAB1|APT2|HINT3,-1.5,hits
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0008152 metabolic process,-3.2,3.1,4.1,18982,46,1461,11,0.75,0.23,815120|816218|818879|825044|828805|829679|830726|830819|831884|836378|841765,ACO3|IDH2|CSY3|CSY2|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|PPC1,-1.5,hits
GO Biological Processes,19,GO:0048024,"regulation of mRNA splicing, via spliceosome",19_GO:0050789 regulation of biological process,-3.2,3.1,4.1,18982,46,1461,11,0.75,0.23,820559|824518|828654|828754|829285|835713|836541|837246|837433|837494|838997,SCL30A|RS2Z32|RS40|AT4G26480|RSZ22|AT5G56140|SC35|SR45a|SR30|AT1G09660|RSZ21,-1.5,hits
GO Biological Processes,19,GO:0006101,citrate metabolic process,19_GO:0008152 metabolic process,-3.2,3.1,4.1,18982,46,1461,11,0.75,0.23,815120|816218|818879|825044|828805|829679|830726|830819|831884|836378|841765,ACO3|IDH2|CSY3|CSY2|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|PPC1,-1.5,hits
GO Biological Processes,19,GO:0009753,response to jasmonic acid,19_GO:0050896 response to stimulus,-3.2,1.9,3.7,18982,207,1461,30,2.1,0.37,817375|818973|818982|819010|819244|820364|820929|824807|826728|827049|827998|828151|829012|829282|829431|829597|829730|830859|831241|832797|835777|835800|836865|838144|838544|840158|843740|843750|844028|844276,SYD|SSI2|MPK6|COS1|JAR1|UBP13|EBP|WRKY70|SGT1B|COP9|LIF2|MPK4|NINJA|WRKY11|GAMMA-VPE|AGB1|SEN1|PROPEP4|TT4|GSH2|NDL1|AT5G56980|MYBR1|TPL|DHAR1|MYC2|SS2|SOT16|EXT4|RGLG4,-1.5,hits
GO Biological Processes,19,GO:0006605,protein targeting,19_GO:0051179 localization,-3.2,1.8,3.7,18982,226,1461,32,2.2,0.38,814930|816633|817429|818152|818264|818583|818966|819122|819256|819982|821008|823906|824048|824451|824597|825097|827757|828531|828557|828774|829697|830451|830501|831546|831638|832404|832645|833947|838327|839805|840199|841235,CR88|SYTA|ALB3|AT2G35795|MEMB11|AT2G39960|AT2G43640|PVA12|OXA1L|AT3G07910|NPSN13|MDH|HSP93-III|VSR1|VAMP727|TXR1|VSR7|cpHsc70-1|AT4G24550|AT4G26670|AKR2|AT5G05670|SNX1|SYP21|EMB1241|MIA40|PEX4|SGR4|TIM23-1|AT1G29310|NACA5|AT1G48160,-1.5,hits
GO Biological Processes,19,GO:0065003,protein-containing complex assembly,19_GO:0071840 cellular component organization or biogenesis,-3.2,1.5,3.5,18982,625,1461,71,4.9,0.56,814675|814689|815372|816317|816354|816958|817081|817576|818151|818324|818636|819060|819179|819256|819377|819806|819950|820296|820615|821328|821942|821983|822043|824035|824728|825296|825430|825521|826690|827049|827257|827638|828042|828546|828868|828951|830019|830063|830853|831141|831151|832838|833474|833791|834066|834489|834532|834779|835359|838055|838245|838462|838571|838690|838714|839238|839314|839401|839503|839567|839878|840158|841235|841283|841726|841765|842757|843934|843963|844245|5007681,STL2P|AT2G01600|AT2G07696|HIS1-3|TTN5|AT2G24240|AT2G25430|U2B''|AT2G35790|AT2G37470|AT2G40430|AT2G44525|AT2G45710|OXA1L|AT2G47640|AT3G06320|AT3G07590|AT3G11250|CID4|HON4|AT3G23620|HSP60|AT3G24506|SWEET11|eIF6A|AT3G61240|AT3G62560|AT3G63460|KELP|COP9|AT4G15770|AT4G19006|RH8|AT4G24440|AT4G27585|AT4G28360|RPN10|VHA-A3|NRPB4|EMB3011|Pnsl5|AT5G27760|AT5G35200|ASF1B|AT5G40660|MAP18|DSS1(V)|RPS19|AT5G52820|HMGA|AT1G16740|NRP2|AT1G19835|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|AT1G03140|PFD6|MYC2|AT1G48160|HON5|AT1G52930|PPC1|AT1G64490|VAB1|SmD3|PSBR|AT1G10865,-1.5,hits
GO Biological Processes,19,GO:1901293,nucleoside phosphate biosynthetic process,19_GO:0008152 metabolic process,-3.2,1.8,3.6,18982,227,1461,32,2.2,0.38,814663|815343|815374|818024|818231|818382|818892|819845|820951|821659|822181|822338|822396|824465|824612|824930|824934|828392|828564|829034|830063|830758|833655|834791|835006|835735|836063|838204|839868|842670|843741|844345,QPT|AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|NADK1|LTA2|UKL2|CARA|AT3G52990|AT3G54470|ADSS|LPAT2|PYR4|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|AT5G56350|ZEU1|AT1G16350|CARB|AT1G63660|ENO1|APT2,-1.5,hits
GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-3.2,1.8,3.6,18982,256,1461,35,2.4,0.4,814930|817429|818152|818264|818583|818966|819256|819857|819982|820878|821008|823906|824048|824451|824597|825097|827757|828241|828531|828774|828875|829697|830451|830501|831546|831638|832404|832645|833947|835973|837448|838327|839805|841235|844268,CR88|ALB3|AT2G35795|MEMB11|AT2G39960|AT2G43640|OXA1L|IMPA-1|AT3G07910|AT3G16310|NPSN13|MDH|HSP93-III|VSR1|VAMP727|TXR1|VSR7|VPS28-1|cpHsc70-1|AT4G26670|AT4G27640|AKR2|AT5G05670|SNX1|SYP21|EMB1241|MIA40|PEX4|SGR4|RANBP1|IMPA-4|TIM23-1|AT1G29310|AT1G48160|NUA,-1.5,hits
GO Biological Processes,19,GO:0010646,regulation of cell communication,19_GO:0050789 regulation of biological process,-3.2,1.7,3.6,18982,345,1461,44,3,0.45,814683|816050|817375|818265|818693|818973|819314|819383|820940|821005|821445|822593|823405|823558|824318|824807|825107|827389|827786|828714|828747|829103|829282|829473|829520|829591|832607|833930|834158|835296|835813|836739|836865|837541|838073|838544|838565|839135|839623|841486|842281|842928|843022|844383,AT2G01540|ATHM3|SYD|ABCB1|ERS1|SSI2|ABCB4|RFI2|RR1|AT3G17410|AT3G19100|AHP2|ATMIN7|AT3G44330|FER|WRKY70|FTA|AT4G16830|LSD1|ABI1|AT4G26410|MKK2|WRKY11|FLDH|AT4G33780|RRTF1|EBF2|AHP3|AT5G41560|I-2|EIR1|AT5G66070|MYBR1|SBI1|RHA2A|DHAR1|PUP14|RCN1|LCR|ERF3|PEN3|ZFP4|ZFP6|AT1G80440,-1.5,hits
KEGG Pathway,24,ko00640,Propanoate metabolism,,-3.2,3.5,4.2,18982,33,1461,9,0.62,0.2,815903|818382|820951|820984|829310|830726|833655|834823|841221,ALDH6B2|CAC3|LPD1|mtLPD2|AT4G31810|AT5G08300|ACS|AACT1|mtLPD1,-1.5,hits
KEGG Pathway,24,ath00640,Propanoate metabolism,,-3.2,3.5,4.2,18982,33,1461,9,0.62,0.2,815903|818382|820951|820984|829310|830726|833655|834823|841221,ALDH6B2|CAC3|LPD1|mtLPD2|AT4G31810|AT5G08300|ACS|AACT1|mtLPD1,-1.5,hits
GO Biological Processes,19,GO:1901698,response to nitrogen compound,19_GO:0050896 response to stimulus,-3.2,1.7,3.6,18982,306,1461,40,2.7,0.43,814962|816055|816864|816910|816993|817830|818429|818982|819048|821135|823557|823706|823813|823815|824188|824807|824901|825654|825905|827463|827464|828255|829282|829591|830459|832736|833459|834077|834923|836074|836739|836865|837414|837763|838300|838513|840158|841489|842281|844423,XERICO|NIR1|WRKY15|AT2G23780|WRKY17|LUH|WRKY33|MPK6|AT2G44410|DOX1|NIT3|MPK3|AT3G46600|RDUF1|CEJ1|WRKY70|AT3G57340|RMA1|IBR1|ERF6|ERF-1|NRT1.8|WRKY11|RRTF1|AT5G05750|SHM2|OS9|PHB3|AT5G48655|RDUF2|AT5G66070|MYBR1|ERD6|NRT1.1|UBC34|AT1G19310|MYC2|AT1G50670|PEN3|WRKY40,-1.5,hits
GO Biological Processes,19,GO:0009966,regulation of signal transduction,19_GO:0023052 signaling,-3.2,1.7,3.5,18982,336,1461,43,2.9,0.44,814683|817375|818265|818693|818973|819314|819383|820940|821005|821445|822593|823405|823558|824318|824807|825107|827389|827786|828714|828747|829103|829282|829473|829520|829591|832607|833930|834158|835296|835813|836739|836865|837541|838073|838544|838565|839135|839623|841486|842281|842928|843022|844383,AT2G01540|SYD|ABCB1|ERS1|SSI2|ABCB4|RFI2|RR1|AT3G17410|AT3G19100|AHP2|ATMIN7|AT3G44330|FER|WRKY70|FTA|AT4G16830|LSD1|ABI1|AT4G26410|MKK2|WRKY11|FLDH|AT4G33780|RRTF1|EBF2|AHP3|AT5G41560|I-2|EIR1|AT5G66070|MYBR1|SBI1|RHA2A|DHAR1|PUP14|RCN1|LCR|ERF3|PEN3|ZFP4|ZFP6|AT1G80440,-1.5,hits
GO Biological Processes,19,GO:0009074,aromatic amino acid family catabolic process,19_GO:0008152 metabolic process,-3.2,4.3,4.4,18982,21,1461,7,0.48,0.18,816765|818588|824493|829675|830154|835494|844376,CYP79B3|HSPRO2|PAL2|AT4G35220|CYP79B2|HGO|AT1G80360,-1.5,hits
GO Biological Processes,19,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",19_GO:0050789 regulation of biological process,-3.2,3.2,4.1,18982,40,1461,10,0.68,0.22,820559|824518|828654|828754|829285|835713|836541|837433|837494|838997,SCL30A|RS2Z32|RS40|AT4G26480|RSZ22|AT5G56140|SC35|SR30|AT1G09660|RSZ21,-1.5,hits
GO Biological Processes,19,GO:0044272,sulfur compound biosynthetic process,19_GO:0008152 metabolic process,-3.2,2,3.7,18982,154,1461,24,1.6,0.33,816619|816765|818024|818382|818429|818937|818982|819845|820951|822181|823706|824872|825145|825500|827998|830154|832797|832872|833655|835006|838046|838580|843750|844013,LIP1|CYP79B3|AT2G34590|CAC3|WRKY33|BIO2|MPK6|ACLB-1|LPD1|LTA2|MPK3|CBL|OASC|HMT2|LIF2|CYP79B2|GSH2|CYSD2|ACS|ACLB-2|AT1G14810|APS2|SOT16|IGMT5,-1.5,hits
GO Biological Processes,19,GO:0043933,protein-containing complex subunit organization,19_GO:0071840 cellular component organization or biogenesis,-3.1,1.4,3.4,18982,716,1461,79,5.4,0.59,814675|814689|815372|816317|816354|816958|817081|817576|818151|818324|818636|819060|819179|819256|819377|819806|819950|820296|820545|820615|820878|821328|821942|821983|822043|824035|824728|825296|825430|825521|825830|826690|827049|827257|827638|828042|828546|828868|828951|830019|830063|830853|831141|831151|832838|833474|833791|834066|834489|834532|834779|835359|836111|837682|837955|838055|838245|838387|838462|838571|838690|838714|839238|839314|839401|839503|839567|839878|840158|841235|841283|841726|841765|842757|842855|843934|843963|844245|5007681,STL2P|AT2G01600|AT2G07696|HIS1-3|TTN5|AT2G24240|AT2G25430|U2B''|AT2G35790|AT2G37470|AT2G40430|AT2G44525|AT2G45710|OXA1L|AT2G47640|AT3G06320|AT3G07590|AT3G11250|AT3G13440|CID4|AT3G16310|HON4|AT3G23620|HSP60|AT3G24506|SWEET11|eIF6A|AT3G61240|AT3G62560|AT3G63460|NSF|KELP|COP9|AT4G15770|AT4G19006|RH8|AT4G24440|AT4G27585|AT4G28360|RPN10|VHA-A3|NRPB4|EMB3011|Pnsl5|AT5G27760|AT5G35200|ASF1B|AT5G40660|MAP18|DSS1(V)|RPS19|AT5G52820|ADF4|PYM|ELF5A-1|HMGA|AT1G16740|AT1G18070|NRP2|AT1G19835|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|AT1G03140|PFD6|MYC2|AT1G48160|HON5|AT1G52930|PPC1|AT1G64490|GTB1|VAB1|SmD3|PSBR|AT1G10865,-1.5,hits
GO Biological Processes,19,GO:0007034,vacuolar transport,19_GO:0051179 localization,-3.1,2.3,3.8,18982,102,1461,18,1.2,0.29,816502|818264|820326|821008|822503|824451|824597|827757|828241|828557|829037|830364|830501|831546|832359|833947|837454|837568,SNF7.2|MEMB11|AT3G11530|NPSN13|AT3G28715|VSR1|VAMP727|VSR7|VPS28-1|AT4G24550|SNF7.1|VPS60.2|SNX1|SYP21|VPS24.1|SGR4|AT1G09330|ADL6,-1.5,hits
GO Biological Processes,19,GO:0072350,tricarboxylic acid metabolic process,19_GO:0008152 metabolic process,-3.1,2.8,3.9,18982,55,1461,12,0.82,0.24,815120|816218|818879|825044|828586|828805|829679|830726|830819|831884|836378|841765,ACO3|IDH2|CSY3|CSY2|AT4G24830|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|PPC1,-1.4,hits
