Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0015833,peptide transport,19_GO:0051179 localization,-3.9,1.6,4,18982,613,1407,71,5,0.58,814675|814735|816245|816678|818152|818377|818583|818966|819122|819206|819256|819687|819945|820001|820148|820284|820345|820878|821008|821868|823712|824451|824477|824529|824597|824728|825097|825488|825521|825830|826741|827934|828531|828774|828875|829183|829275|829697|830451|830501|830626|831546|831638|831817|832139|832368|832404|833459|833947|834532|834706|835165|835973|836300|837428|837448|837454|837763|837961|838106|838193|838792|839208|839805|840987|841235|841841|842138|842372|843634|28721282,STL2P|PTR2|AP19|AT2G21390|AT2G35795|AT2G37990|AT2G39960|AT2G43640|PVA12|ATI1|OXA1L|AT3G05230|PEX13|AT3G08530|RABE1e|AT3G11130|ATFP8|AT3G16310|NPSN13|ARFC1|AT3G45700|VSR1|LOS4|RAB8|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|NSF|AT4G11380|TOC159|cpHsc70-1|AT4G26670|AT4G27640|AT4G30600|AT4G31480|AKR2|AT5G05670|SNX1|Tudor1|SYP21|EMB1241|RAB8C|AT5G20165|CDF1|MIA40|OS9|SGR4|DSS1(V)|AT5G46630|CLPC1|RANBP1|Tudor2|SRC2|IMPA-4|AT1G09330|NRT1.1|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|AT1G29310|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|VPS46.2|AT5G60460,-2.2,hits
GO Biological Processes,19,GO:0009069,serine family amino acid metabolic process,19_GO:0008152 metabolic process,-3.9,3.1,4.6,18982,61,1407,14,1,0.26,815822|817149|818978|820499|824872|825145|831169|832736|832872|835778|837733|838216|838445|844264,AGT|GLDP2|OASB|SERAT2;2|CBL|OASC|AK-LYS1|SHM2|CYSD2|SERAT1;1|AT1G11860|RDH2|PSP|MST1,-2.2,hits
GO Biological Processes,19,GO:1901135,carbohydrate derivative metabolic process,19_GO:0008152 metabolic process,-3.9,1.5,4,18982,767,1407,85,6,0.64,815343|815374|817426|818024|818128|818231|818382|818452|818840|818892|819137|819378|819805|819845|820947|820951|821163|821313|822181|822396|822594|823557|824280|824465|824612|824749|824930|825458|826788|827998|828131|828392|828537|828564|829034|829176|829178|829452|829585|829895|830063|830758|830819|831174|831402|831513|832804|833655|834076|834169|834791|835006|835598|835736|836183|836760|837466|838204|838226|838368|838614|839088|839602|839868|839890|839891|841704|841733|842124|842281|842284|842603|842622|842670|842724|842928|843741|843750|843775|843934|843972|844013|844071|844193|844385,AT2G07671|AT2G07698|UXS6|AT2G34590|XEG113|AT2G36580|CAC3|MVD1|AT2G42390|AT2G42910|AT2G45290|UXS4|AT3G06310|ACLB-1|CTL2|LPD1|AT3G02360|UGP1|LTA2|CARA|UGD2|NIT3|MUR1|AT3G52990|AT3G54470|EPC1|ADSS|AUD1|HMGS|LIF2|AT4G01700|PYR4|AT4G24340|PGI1|HXK1|GGP1|GGP3|AT4G33150|HDR|CYP81F4|VHA-A3|AT5G08570|SDH3-1|Rap2.6L|UGD3|RGP5|MK|ACS|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|PSL4|GPAT9|GMD1|ACLA-3|AT1G16350|AT1G16560|GER2|VAB3|LpxC2|GSTU13|CARB|NUDX25|PDH-E1 BETA|AT1G52710|CKS|AT1G56680|PEN3|E1 ALPHA|NRS/ER|UGE3|AT1G63660|AT1G64190|ZFP4|ENO1|SOT16|DPMS2|VAB1|AT1G76400|IGMT5|AT1G77350|RHM1|NHO1,-2.2,hits
KEGG Pathway,24,M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",,-3.9,5.6,5.3,18982,17,1407,7,0.5,0.19,815120|816218|819042|825044|828805|829679|831884,ACO3|IDH2|ATCS|CSY2|ACO2|IDH1|IDH-V,-2.2,hits
KEGG Pathway,24,ath_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",,-3.9,5.6,5.3,18982,17,1407,7,0.5,0.19,815120|816218|819042|825044|828805|829679|831884,ACO3|IDH2|ATCS|CSY2|ACO2|IDH1|IDH-V,-2.2,hits
GO Biological Processes,19,GO:0034033,purine nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-3.9,4,4.9,18982,34,1407,10,0.71,0.22,818024|818382|819845|820951|822181|833655|835006|837466|839891|842284,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|ACLA-3|PDH-E1 BETA|E1 ALPHA,-2.2,hits
GO Biological Processes,19,GO:0034030,ribonucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-3.9,4,4.9,18982,34,1407,10,0.71,0.22,818024|818382|819845|820951|822181|833655|835006|837466|839891|842284,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|ACLA-3|PDH-E1 BETA|E1 ALPHA,-2.2,hits
GO Biological Processes,19,GO:0033866,nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-3.9,4,4.9,18982,34,1407,10,0.71,0.22,818024|818382|819845|820951|822181|833655|835006|837466|839891|842284,AT2G34590|CAC3|ACLB-1|LPD1|LTA2|ACS|ACLB-2|ACLA-3|PDH-E1 BETA|E1 ALPHA,-2.2,hits
GO Biological Processes,19,GO:0009914,hormone transport,19_GO:0051179 localization,-3.9,2.4,4.4,18982,117,1407,21,1.5,0.32,818265|818390|820398|822519|824330|825097|826497|829103|829829|830000|832073|834826|835689|835813|837763|838565|838859|839135|840064|842281|844193,ABCB1|AUX1|BIG|ABCB19|AT3G51670|TXR1|AT4G09160|MKK2|APP1|ROPGEF1|ACL5|D6PKL2|D6PK|EIR1|NRT1.1|PUP14|PATL2|RCN1|ABCG14|PEN3|RHM1,-2.1,hits
GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-3.8,1.5,3.9,18982,739,1407,82,5.8,0.62,814675|814728|816245|816655|816678|818152|818377|818583|818966|819122|819206|819256|819687|819945|820001|820148|820284|820345|820587|820878|821008|821046|821868|824330|824451|824477|824529|824597|824728|825097|825488|825521|825830|826497|826741|827934|828531|828774|828875|829183|829275|829697|830034|830077|830451|830501|830626|830951|831546|831638|831817|832139|832368|832404|833459|833947|834264|834532|834706|835165|835973|836300|837428|837448|837454|837961|838106|838193|838792|838859|839208|839805|839807|840987|841235|841265|841372|841841|842138|842372|843634|28721282,STL2P|AT2G01970|AP19|AT2G21190|AT2G21390|AT2G35795|AT2G37990|AT2G39960|AT2G43640|PVA12|ATI1|OXA1L|AT3G05230|PEX13|AT3G08530|RABE1e|AT3G11130|ATFP8|TMN7|AT3G16310|NPSN13|AT3G17780|ARFC1|AT3G51670|VSR1|LOS4|RAB8|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|NSF|AT4G09160|AT4G11380|TOC159|cpHsc70-1|AT4G26670|AT4G27640|AT4G30600|AT4G31480|AKR2|AT4G38790|ATRER1A|AT5G05670|SNX1|Tudor1|EMP1|SYP21|EMB1241|RAB8C|AT5G20165|CDF1|MIA40|OS9|SGR4|AT5G42570|DSS1(V)|AT5G46630|CLPC1|RANBP1|Tudor2|SRC2|IMPA-4|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|PATL2|VTI1B|AT1G29310|ERD2|RAB18|AT1G48160|AT1G48440|RTV1|MVP1|AT1G57620|HAP13|VPS46.2|AT5G60460,-2.1,hits
GO Biological Processes,19,GO:0034622,cellular protein-containing complex assembly,19_GO:0071840 cellular component organization or biogenesis,-3.8,1.6,3.9,18982,543,1407,64,4.5,0.56,814780|815372|816354|817081|817576|818151|818324|818636|819179|819256|819377|819806|820296|820615|820626|821328|821447|821942|821983|824728|825296|825521|827111|827257|827638|828042|828163|828571|828637|828951|829649|830019|830063|831405|832834|832838|833474|833791|833855|834066|834489|834532|834779|835359|836885|837293|837434|838055|838245|838462|838614|838690|838714|839238|839314|839401|839503|839878|841235|841726|843934|843963|844021|844347,AT2G02510|AT2G07696|TTN5|AT2G25430|U2B''|AT2G35790|AT2G37470|AT2G40430|AT2G45710|OXA1L|AT2G47640|AT3G06320|AT3G11250|CID4|AT3G14100|HON4|RBP47B|AT3G23620|HSP60|eIF6A|AT3G61240|AT3G63460|AT4G14615|AT4G15770|AT4G19006|RH8|AT4G02840|NBR1|FKBP53|AT4G28360|ADF9|RPN10|VHA-A3|AT5G15520|emb1644|AT5G27760|AT5G35200|ASF1B|AT5G38650|AT5G40660|MAP18|DSS1(V)|RPS19|AT5G52820|AT5G67490|HTB1|AT1G09150|HMGA|AT1G16740|NRP2|VAB3|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|PFD6|AT1G48160|AT1G52930|VAB1|SmD3|LSM3B|SUS2,-2.1,hits
GO Biological Processes,19,GO:0006970,response to osmotic stress,19_GO:0050896 response to stimulus,-3.8,1.6,3.9,18982,566,1407,66,4.7,0.56,814686|814873|814903|816833|817830|818294|818429|818566|818701|818982|819371|820667|820947|821977|822117|822188|823706|824029|824143|824214|824355|825415|827389|828151|829103|829376|829747|830019|830063|830128|830626|830760|830763|831157|831174|831344|831733|832297|832468|832474|832733|833459|834077|834489|835005|835008|835919|836103|836213|836300|836470|836865|837113|837414|837953|838073|838495|839401|840115|841353|841755|842281|842385|842563|843685|844055,RGA1|NRP1|SOT12|SNRK2.9|LUH|RD28|WRKY33|P5CS1|CAMBP25|MPK6|U1A|NCED3|CTL2|AT3G23940|ROF1|AT3G25910|MPK3|GAMMA CAL2|AT3G49810|SNRK2.2|CAM9|BZIP53|AT4G16830|MPK4|MKK2|CESA1|MCA1|RPN10|VHA-A3|PLAT1|Tudor1|SNRK2.1|STRS2|NAC083|Rap2.6L|AT5G14920|HD2C|VAMP714|SLAH3|CHIA|SK 11|OS9|PHB3|MAP18|bZIP1|CP1|TIL|RHL41|COB|Tudor2|GAMMA CAL1|MYBR1|STO|ERD6|AT1G13930|RHA2A|LSM1A|AN|RCD1|RABG3E|AT1G53210|PEN3|SNRK2.10|AT1G62660|MKK9|SKIP,-2.1,hits
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-3.8,1.7,4,18982,367,1407,47,3.3,0.48,815343|815374|818024|818231|818382|818452|818892|819137|819805|819845|820951|821163|822181|822396|824465|824612|824922|824930|824934|826788|827006|828392|828564|829034|829452|830063|830758|830819|832804|833655|834076|834169|834791|835006|835598|837466|838204|838614|839868|839890|839891|841704|842284|842670|842724|843741|843934,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|AT2G45290|AT3G06310|ACLB-1|LPD1|AT3G02360|LTA2|CARA|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|HMGS|AT4G13720|PYR4|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|ACLA-3|AT1G16350|VAB3|CARB|NUDX25|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|AT1G64190|ENO1|VAB1,-2,hits
GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-3.8,1.9,4.1,18982,238,1407,34,2.4,0.41,815343|815374|818024|818231|818382|818452|818892|819805|819845|820951|822181|824465|824930|826788|828564|829034|829452|830063|830758|830819|832804|833655|834791|835006|835598|837466|838204|838614|839891|841704|842284|842670|843741|843934,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|AT3G06310|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|HMGS|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|AT5G47435|ACLB-2|AT5G55070|ACLA-3|AT1G16350|VAB3|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1|VAB1,-2,hits
GO Biological Processes,19,GO:0052317,camalexin metabolic process,19_GO:0008152 metabolic process,-3.7,6.2,5.3,18982,13,1407,6,0.43,0.17,818429|818982|823706|829176|830154|843685,WRKY33|MPK6|MPK3|GGP1|CYP79B2|MKK9,-2,hits
GO Biological Processes,19,GO:0010120,camalexin biosynthetic process,19_GO:0008152 metabolic process,-3.7,6.2,5.3,18982,13,1407,6,0.43,0.17,818429|818982|823706|829176|830154|843685,WRKY33|MPK6|MPK3|GGP1|CYP79B2|MKK9,-2,hits
GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-3.7,1.5,3.9,18982,644,1407,73,5.2,0.59,814873|816787|817925|818429|818605|818697|818709|818715|818982|819210|819353|819648|820895|820947|820985|821432|821447|821983|822117|822246|823706|823875|824036|824188|824354|824477|824514|825291|825817|826728|827786|828151|828531|828714|829103|829330|829563|829847|830019|830128|830424|830626|830763|831174|832055|832147|832242|832267|832474|833755|833835|834489|835313|835421|835860|835919|836103|836300|836629|836867|837414|837505|837953|838259|838290|838456|838495|838633|841157|841372|842083|842697|844333,NRP1|SVP|CRL1|WRKY33|CZF1|MYBC1|TCH3|AT2G41160|MPK6|BRM|CP12-1|DRT102|JR1|CTL2|AT3G02790|VRN1|RBP47B|HSP60|ROF1|ATRZ-1A|MPK3|PLC9|CDC2|CEJ1|HSFA7A|LOS4|CP29|BAP1|MSRB3|SGT1B|LSD1|MPK4|cpHsc70-1|ABI1|MKK2|ASP5|AT4G34150|SPT|RPN10|PLAT1|DREB2A|Tudor1|STRS2|Rap2.6L|AT5G19350|DIN10|LARP1a|J2|CHIA|TCH2|RAD23D|MAP18|AT5G52370|BOB1|TCH4|TIL|RHL41|Tudor2|AGL31|HOS15|ERD6|U2A'|AT1G13930|ACR11|GSTU26|AT1G18740|LSM1A|ERD10|RBP47C|RTV1|AT1G56300|MDAR6|HSP91,-2,hits
GO Biological Processes,19,GO:0006164,purine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-3.7,2.2,4.2,18982,155,1407,25,1.8,0.35,815343|815374|818024|818231|818382|818892|819845|820951|822181|824465|824930|828564|829034|830063|830758|833655|834791|835006|837466|838204|839891|841704|842284|842670|843741,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|ACLA-3|AT1G16350|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1,-2,hits
GO Biological Processes,19,GO:0045184,establishment of protein localization,19_GO:0051179 localization,-3.7,1.6,3.9,18982,591,1407,68,4.8,0.57,814675|816245|816678|818152|818377|818583|818966|819122|819206|819256|819687|819945|820001|820148|820284|820345|820878|821008|821868|824451|824477|824529|824597|824728|825097|825488|825521|825830|826741|827934|828531|828774|828875|829183|829275|829697|830451|830501|830626|831546|831638|831817|832139|832368|832404|833459|833947|834532|834706|835165|835973|836300|837428|837448|837454|837961|838106|838193|838792|839208|839805|840987|841235|841841|842138|842372|843634|28721282,STL2P|AP19|AT2G21390|AT2G35795|AT2G37990|AT2G39960|AT2G43640|PVA12|ATI1|OXA1L|AT3G05230|PEX13|AT3G08530|RABE1e|AT3G11130|ATFP8|AT3G16310|NPSN13|ARFC1|VSR1|LOS4|RAB8|VAMP727|eIF6A|TXR1|RANGAP1|AT3G63460|NSF|AT4G11380|TOC159|cpHsc70-1|AT4G26670|AT4G27640|AT4G30600|AT4G31480|AKR2|AT5G05670|SNX1|Tudor1|SYP21|EMB1241|RAB8C|AT5G20165|CDF1|MIA40|OS9|SGR4|DSS1(V)|AT5G46630|CLPC1|RANBP1|Tudor2|SRC2|IMPA-4|AT1G09330|AT1G14010|AT1G15370|SYP51|p24delta5|VTI1B|AT1G29310|RAB18|AT1G48160|MVP1|AT1G57620|HAP13|VPS46.2|AT5G60460,-2,hits
GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-3.7,1.7,3.9,18982,371,1407,47,3.3,0.48,815343|815374|818024|818137|818231|818382|818449|818452|818892|819845|819915|820951|821324|822181|822396|824465|824612|824930|824934|826788|827430|828392|828516|828564|829034|829585|830063|830139|830758|832804|833655|834791|835006|837466|837917|838204|838226|839868|839891|841704|842284|842670|843128|843741|843775|844385|844425,AT2G07671|AT2G07698|AT2G34590|AT2G35680|AT2G36580|CAC3|PECT1|MVD1|AT2G42910|ACLB-1|AT3G07270|LPD1|XPL1|LTA2|CARA|AT3G52990|AT3G54470|ADSS|LPAT2|HMGS|FPS2|PYR4|AT4G24160|PGI1|HXK1|HDR|VHA-A3|MIPS1|AT5G08570|MK|ACS|AT5G47435|ACLB-2|ACLA-3|AAPT1|AT1G16350|AT1G16560|CARB|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|PIS1|ENO1|DPMS2|NHO1|PLMT,-2,hits
GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-3.6,1.7,3.9,18982,363,1407,46,3.3,0.47,815343|815374|818024|818231|818382|818452|818892|819137|819805|819845|820951|821163|822181|822396|824465|824612|824922|824930|824934|826788|828392|828564|829034|829452|830063|830758|830819|832804|833655|834076|834169|834791|835006|835598|837466|838204|838614|839868|839890|839891|841704|842284|842670|842724|843741|843934,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|AT2G45290|AT3G06310|ACLB-1|LPD1|AT3G02360|LTA2|CARA|AT3G52990|AT3G54470|AGK2|ADSS|LPAT2|HMGS|PYR4|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|G6PD6|AT5G41670|AT5G47435|ACLB-2|AT5G55070|ACLA-3|AT1G16350|VAB3|CARB|NUDX25|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|AT1G64190|ENO1|VAB1,-1.9,hits
GO Biological Processes,19,GO:0009152,purine ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-3.6,2.2,4,18982,150,1407,24,1.7,0.35,815343|815374|818024|818231|818382|819845|820951|822181|824465|824930|828564|829034|830063|830758|833655|834791|835006|837466|838204|839891|841704|842284|842670|843741,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|ACLA-3|AT1G16350|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1,-1.9,hits
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-3.5,1.8,3.9,18982,264,1407,36,2.6,0.42,815343|815374|817163|818024|818231|818382|818452|818892|819805|819845|820951|822181|824465|824930|826788|828564|829034|829452|830063|830758|830819|832804|833655|834791|835006|835598|835934|837466|838204|838614|839891|841704|842284|842670|843741|843934,AT2G07671|AT2G07698|AT2G26230|AT2G34590|AT2G36580|CAC3|MVD1|AT2G42910|AT3G06310|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|HMGS|PGI1|HXK1|AT4G33150|VHA-A3|AT5G08570|SDH3-1|MK|ACS|AT5G47435|ACLB-2|AT5G55070|TTL|ACLA-3|AT1G16350|VAB3|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1|VAB1,-1.9,hits
GO Biological Processes,19,GO:0000096,sulfur amino acid metabolic process,19_GO:0008152 metabolic process,-3.5,2.9,4.3,18982,66,1407,14,1,0.26,817180|818978|820499|821147|824872|825145|825500|827122|832872|835778|838216|838445|844264|844376,ARD3|OASB|SERAT2;2|MS2|CBL|OASC|HMT2|ATARD2|CYSD2|SERAT1;1|RDH2|PSP|MST1|AT1G80360,-1.9,hits
GO Biological Processes,19,GO:0052315,phytoalexin biosynthetic process,19_GO:0008152 metabolic process,-3.5,5.8,5.1,18982,14,1407,6,0.43,0.17,818429|818982|823706|829176|830154|843685,WRKY33|MPK6|MPK3|GGP1|CYP79B2|MKK9,-1.9,hits
GO Biological Processes,19,GO:0052314,phytoalexin metabolic process,19_GO:0008152 metabolic process,-3.5,5.8,5.1,18982,14,1407,6,0.43,0.17,818429|818982|823706|829176|830154|843685,WRKY33|MPK6|MPK3|GGP1|CYP79B2|MKK9,-1.9,hits
GO Biological Processes,19,GO:0009700,indole phytoalexin biosynthetic process,19_GO:0008152 metabolic process,-3.5,5.8,5.1,18982,14,1407,6,0.43,0.17,818429|818982|823706|829176|830154|843685,WRKY33|MPK6|MPK3|GGP1|CYP79B2|MKK9,-1.9,hits
GO Biological Processes,19,GO:0046217,indole phytoalexin metabolic process,19_GO:0008152 metabolic process,-3.5,5.8,5.1,18982,14,1407,6,0.43,0.17,818429|818982|823706|829176|830154|843685,WRKY33|MPK6|MPK3|GGP1|CYP79B2|MKK9,-1.9,hits
GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0008152 metabolic process,-3.5,2.7,4.2,18982,74,1407,15,1.1,0.27,815120|816218|819042|820723|823938|825044|828805|829679|830726|830819|831884|836378|836885|841704|841765,ACO3|IDH2|ATCS|PPC3|SDH7|CSY2|ACO2|IDH1|AT5G08300|SDH3-1|IDH-V|SDH7|AT5G67490|AT1G52710|PPC1,-1.9,hits
GO Biological Processes,19,GO:0019748,secondary metabolic process,19_GO:0008152 metabolic process,-3.5,1.7,3.8,18982,366,1407,46,3.3,0.47,814873|818386|818429|818686|818982|820083|820947|821479|822042|823491|823557|823706|827000|827998|829176|829178|829895|830154|830399|830525|830626|831174|834123|835504|836300|836771|836802|837953|838136|838206|838289|838290|838580|839295|839602|840272|841409|841593|841793|842281|842928|843600|843685|843750|844013|844376,NRP1|IRX12|WRKY33|CYP98A3|MPK6|GSTU8|CTL2|ATCAD4|ALDH2C4|GSTU27|NIT3|MPK3|PRR2|LIF2|GGP1|GGP3|CYP81F4|CYP79B2|CEV1|AT5G06370|Tudor1|Rap2.6L|GSTT1|OMT1|Tudor2|AT5G66390|UGT72E2|AT1G13930|AT1G15670|AT1G05250|GSTU25|GSTU26|APS2|GSTF7|GSTU13|GXMT1|GSTF14|4CL1|GLY3|PEN3|ZFP4|CAD1|MKK9|SOT16|IGMT5|AT1G80360,-1.8,hits
GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-3.5,2.1,3.9,18982,161,1407,25,1.8,0.35,815343|815374|818024|818231|818382|818892|819845|820951|822181|824465|824930|828564|829034|830063|830758|833655|834791|835006|837466|838204|839891|841704|842284|842670|843741,AT2G07671|AT2G07698|AT2G34590|AT2G36580|CAC3|AT2G42910|ACLB-1|LPD1|LTA2|AT3G52990|ADSS|PGI1|HXK1|VHA-A3|AT5G08570|ACS|AT5G47435|ACLB-2|ACLA-3|AT1G16350|PDH-E1 BETA|AT1G52710|E1 ALPHA|AT1G63660|ENO1,-1.8,hits
GO Biological Processes,19,GO:0065003,protein-containing complex assembly,19_GO:0071840 cellular component organization or biogenesis,-3.5,1.5,3.7,18982,625,1407,70,5,0.58,814675|814780|815372|816354|817081|817576|818151|818324|818636|819179|819256|819377|819806|820296|820615|820626|821328|821447|821942|821983|824728|825296|825521|826690|827111|827257|827638|828042|828163|828571|828637|828951|829649|830019|830063|831141|831405|832431|832834|832838|833474|833791|833855|834066|834489|834532|834779|835359|836885|837293|837434|838055|838245|838462|838614|838690|838714|839238|839314|839401|839503|839878|840158|841235|841726|841765|843934|843963|844021|844347,STL2P|AT2G02510|AT2G07696|TTN5|AT2G25430|U2B''|AT2G35790|AT2G37470|AT2G40430|AT2G45710|OXA1L|AT2G47640|AT3G06320|AT3G11250|CID4|AT3G14100|HON4|RBP47B|AT3G23620|HSP60|eIF6A|AT3G61240|AT3G63460|KELP|AT4G14615|AT4G15770|AT4G19006|RH8|AT4G02840|NBR1|FKBP53|AT4G28360|ADF9|RPN10|VHA-A3|EMB3011|AT5G15520|SWEET12|emb1644|AT5G27760|AT5G35200|ASF1B|AT5G38650|AT5G40660|MAP18|DSS1(V)|RPS19|AT5G52820|AT5G67490|HTB1|AT1G09150|HMGA|AT1G16740|NRP2|VAB3|emb1507|LSM3A|EIF2 GAMMA|PRP39|AN|MAC3A|PFD6|MYC2|AT1G48160|AT1G52930|PPC1|VAB1|SmD3|LSM3B|SUS2,-1.8,hits
GO Biological Processes,19,GO:0042430,indole-containing compound metabolic process,19_GO:0008152 metabolic process,-3.4,2.7,4.1,18982,76,1407,15,1.1,0.27,818429|818982|823706|824629|829176|829895|830154|832812|835504|839103|839602|842281|843685|844013|844376,WRKY33|MPK6|MPK3|TSA1|GGP1|CYP81F4|CYP79B2|PNC2|OMT1|ASB1|GSTU13|PEN3|MKK9|IGMT5|AT1G80360,-1.7,hits
GO Biological Processes,19,GO:0044205,'de novo' UMP biosynthetic process,19_GO:0008152 metabolic process,-3.4,9,5.5,18982,6,1407,4,0.28,0.14,822396|824612|828392|839868,CARA|AT3G54470|PYR4|CARB,-1.7,hits
GO Biological Processes,19,GO:0006665,sphingolipid metabolic process,19_GO:0008152 metabolic process,-3.4,3.1,4.2,18982,53,1407,12,0.85,0.25,821460|824702|824749|831966|832411|832432|834205|836098|837990|838454|839331|843300,LOH2|CER10|EPC1|PGSIP6|LCBK1|LCB2|AT5G42000|AT5G59770|SBH2|AT1G18720|AT1G01230|SBH1,-1.7,hits
GO Biological Processes,19,GO:0034063,stress granule assembly,19_GO:0071840 cellular component organization or biogenesis,-3.3,5.4,4.8,18982,15,1407,6,0.43,0.17,820615|820626|821447|825296|828042|839401,CID4|AT3G14100|RBP47B|AT3G61240|RH8|AN,-1.7,hits
GO Biological Processes,19,GO:0046685,response to arsenic-containing substance,19_GO:0050896 response to stimulus,-3.3,5.4,4.8,18982,15,1407,6,0.43,0.17,820951|826630|827641|831832|834489|837483,LPD1|NIP5;1|NLM1|CDC25|MAP18|PHYA,-1.7,hits
GO Biological Processes,19,GO:0006575,cellular modified amino acid metabolic process,19_GO:0008152 metabolic process,-3.3,2.3,3.9,18982,111,1407,19,1.4,0.31,816281|819804|819915|820083|820409|823491|825500|828586|830139|832008|832736|834791|835263|838289|838290|839602|841470|841793|844203,P4H5|P4H2|AT3G07270|GSTU8|AT3G12290|GSTU27|HMT2|AT4G24830|MIPS1|AT5G18900|SHM2|AT5G47435|AT5G51880|GSTU25|GSTU26|GSTU13|THFS|GLY3|GGH3,-1.7,hits
KEGG Pathway,24,ko00280,"Valine, leucine and isoleucine degradation",,-3.3,3.2,4.2,18982,47,1407,11,0.78,0.23,815903|818421|819869|820951|820984|823668|824130|826788|829310|830120|841221,ALDH6B2|AGT3|BCE2|LPD1|mtLPD2|IVD|BCAT3|HMGS|AT4G31810|AGT2|mtLPD1,-1.6,hits
KEGG Pathway,24,ath00280,"Valine, leucine and isoleucine degradation",,-3.3,3.2,4.2,18982,47,1407,11,0.78,0.23,815903|818421|819869|820951|820984|823668|824130|826788|829310|830120|841221,ALDH6B2|AGT3|BCE2|LPD1|mtLPD2|IVD|BCAT3|HMGS|AT4G31810|AGT2|mtLPD1,-1.6,hits
GO Biological Processes,19,GO:0000097,sulfur amino acid biosynthetic process,19_GO:0008152 metabolic process,-3.3,3.4,4.3,18982,40,1407,10,0.71,0.22,817180|818978|820499|821147|824872|825145|825500|827122|832872|835778,ARD3|OASB|SERAT2;2|MS2|CBL|OASC|HMT2|ATARD2|CYSD2|SERAT1;1,-1.6,hits
